"","date","hour","fullname","site","station","grounddepth","groundtemp","vwcdepth","vwc","airtemp","solar","windspeed","winddir"
"2907","2022-05-20",12,"TNHA-BASE","TNHA","BASE",9,22.1978112667103,2,NA,22.1696653404886,1,0.882214936247723,248.264626593807
"2908","2022-05-20",12,"TNHA-BASE","TNHA","BASE",10,22.11,3,NA,22.1696653404886,1,0.882214936247723,248.264626593807
"2909","2022-05-20",12,"TNHA-BASE","TNHA","BASE",11,22.11,3,NA,22.1696653404886,1,0.882214936247723,248.264626593807
"2910","2022-05-20",12,"TNHA-BASE","TNHA","BASE",12,22.206355061987,4,NA,22.1696653404886,1,0.882214936247723,248.264626593807
"2911","2022-05-20",12,"TNHA-BASE","TNHA","BASE",13,22.2056858085087,4,NA,22.1696653404886,1,0.882214936247723,248.264626593807
"2912","2022-05-20",12,"TNHA-BASE","TNHA","BASE",14,22.2090355516073,5,NA,22.1696653404886,1,0.882214936247723,248.264626593807
"2913","2022-05-20",12,"TNHA-BASE","TNHA","BASE",15,22.2082526497143,6,NA,22.1696653404886,1,0.882214936247723,248.264626593807
"2914","2022-05-20",12,"TNHA-BASE","TNHA","BASE",16,22.2101610286432,6,NA,22.1696653404886,1,0.882214936247723,248.264626593807
"2915","2022-05-20",12,"TNHA-BASE","TNHA","BASE",17,22.2104560403688,6,NA,22.1696653404886,1,0.882214936247723,248.264626593807
"2916","2022-05-20",12,"TNHA-SA","TNHA","SA",7,22.1923569492906,1,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2917","2022-05-20",12,"TNHA-SA","TNHA","SA",8,22.1943464472362,1,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2918","2022-05-20",12,"TNHA-SA","TNHA","SA",9,22.1949994736937,2,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2919","2022-05-20",12,"TNHA-SA","TNHA","SA",10,22.1965767299547,3,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2920","2022-05-20",12,"TNHA-SA","TNHA","SA",11,22.1990824397861,3,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2921","2022-05-20",12,"TNHA-SA","TNHA","SA",12,22.1992093263677,4,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2922","2022-05-20",12,"TNHA-SA","TNHA","SA",13,22.2026131905813,4,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2923","2022-05-20",12,"TNHA-SA","TNHA","SA",14,22.2062575516896,5,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2924","2022-05-20",12,"TNHA-SA","TNHA","SA",15,22.2066900295233,6,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2925","2022-05-20",12,"TNHA-SA","TNHA","SA",16,22.2112429810246,6,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2926","2022-05-20",12,"TNHA-SA","TNHA","SA",17,22.2151018326126,6,NA,22.2013412051385,0.99999998324365,0.408914643924484,179.098622348568
"2927","2022-05-20",12,"TNHA-SB","TNHA","SB",7,22.1996713272611,1,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2928","2022-05-20",12,"TNHA-SB","TNHA","SB",8,22.1968511878914,1,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2929","2022-05-20",12,"TNHA-SB","TNHA","SB",9,22.1959824011993,2,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2930","2022-05-20",12,"TNHA-SB","TNHA","SB",10,22.2000345216429,3,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2931","2022-05-20",12,"TNHA-SB","TNHA","SB",11,22.1978298271538,3,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2932","2022-05-20",12,"TNHA-SB","TNHA","SB",12,22.2000139248416,4,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2933","2022-05-20",12,"TNHA-SB","TNHA","SB",13,22.2018116485702,4,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2934","2022-05-20",12,"TNHA-SB","TNHA","SB",14,22.2015260098225,5,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2935","2022-05-20",12,"TNHA-SB","TNHA","SB",15,22.2036050925227,6,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2936","2022-05-20",12,"TNHA-SB","TNHA","SB",16,22.2046704199339,6,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2937","2022-05-20",12,"TNHA-SB","TNHA","SB",17,22.2060616801605,6,NA,22.1948719001203,0.99999998324365,0.224537540805223,259.044205658324
"2938","2022-05-20",12,"TNHA-SC","TNHA","SC",7,22.1950662068828,1,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2939","2022-05-20",12,"TNHA-SC","TNHA","SC",8,22.2003264943053,1,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2940","2022-05-20",12,"TNHA-SC","TNHA","SC",9,22.2003848671284,2,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2941","2022-05-20",12,"TNHA-SC","TNHA","SC",10,22.2052027618932,3,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2942","2022-05-20",12,"TNHA-SC","TNHA","SC",11,22.2045709406338,3,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2943","2022-05-20",12,"TNHA-SC","TNHA","SC",12,22.2080079828181,4,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2944","2022-05-20",12,"TNHA-SC","TNHA","SC",13,22.2061911745806,4,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2945","2022-05-20",12,"TNHA-SC","TNHA","SC",14,22.2098906728449,5,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2946","2022-05-20",12,"TNHA-SC","TNHA","SC",15,22.2119210740593,6,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2947","2022-05-20",12,"TNHA-SC","TNHA","SC",16,22.2105217104827,6,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2948","2022-05-20",12,"TNHA-SC","TNHA","SC",17,22.2141155447209,6,NA,22.2040144360351,1,1.47489978864514,179.669411850448
"2949","2022-05-20",12,"TNHA-SD","TNHA","SD",7,22.1972900252948,1,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2950","2022-05-20",12,"TNHA-SD","TNHA","SD",8,22.1956542401215,1,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2951","2022-05-20",12,"TNHA-SD","TNHA","SD",9,22.1998514608662,2,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2952","2022-05-20",12,"TNHA-SD","TNHA","SD",10,22.209433556018,3,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2953","2022-05-20",12,"TNHA-SD","TNHA","SD",11,22.2042549857639,3,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2954","2022-05-20",12,"TNHA-SD","TNHA","SD",12,22.2056045591001,4,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2955","2022-05-20",12,"TNHA-SD","TNHA","SD",13,22.2066198972962,4,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2956","2022-05-20",12,"TNHA-SD","TNHA","SD",14,22.2095557984457,5,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2957","2022-05-20",12,"TNHA-SD","TNHA","SD",15,22.2100353062752,6,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2958","2022-05-20",12,"TNHA-SD","TNHA","SD",16,22.2096627367565,6,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2959","2022-05-20",12,"TNHA-SD","TNHA","SD",17,22.213268568745,6,NA,22.1901262389881,1,1.07165453970263,182.033196332596
"2960","2022-05-20",12,"TNHA-SE","TNHA","SE",7,22.2057878303666,1,NA,NA,NA,NA,NA
"2961","2022-05-20",12,"TNHA-SE","TNHA","SE",8,22.2064853230947,1,NA,NA,NA,NA,NA
"2962","2022-05-20",12,"TNHA-SE","TNHA","SE",9,22.2079901294121,2,NA,NA,NA,NA,NA
"2963","2022-05-20",12,"TNHA-SE","TNHA","SE",10,22.2099942079688,3,NA,NA,NA,NA,NA
"2964","2022-05-20",12,"TNHA-SE","TNHA","SE",11,22.2128368969705,3,NA,NA,NA,NA,NA
"2965","2022-05-20",12,"TNHA-SE","TNHA","SE",12,22.2173583291879,4,NA,NA,NA,NA,NA
"2966","2022-05-20",12,"TNHA-SE","TNHA","SE",13,22.2121179582426,4,NA,NA,NA,NA,NA
"2967","2022-05-20",12,"TNHA-SE","TNHA","SE",14,22.2151735871185,5,NA,NA,NA,NA,NA
"2968","2022-05-20",12,"TNHA-SE","TNHA","SE",15,22.2149475518734,6,NA,NA,NA,NA,NA
"2969","2022-05-20",12,"TNHA-SE","TNHA","SE",16,22.2175744834346,6,NA,NA,NA,NA,NA
"2970","2022-05-20",12,"TNHA-SE","TNHA","SE",17,22.2146566085452,6,NA,NA,NA,NA,NA
"2971","2022-05-20",13,"TNHA-BASE","TNHA","BASE",7,22.1733696095692,1,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2972","2022-05-20",13,"TNHA-BASE","TNHA","BASE",8,22.1735600673661,1,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2973","2022-05-20",13,"TNHA-BASE","TNHA","BASE",9,22.1761446748938,2,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2974","2022-05-20",13,"TNHA-BASE","TNHA","BASE",10,22.1133333333333,3,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2975","2022-05-20",13,"TNHA-BASE","TNHA","BASE",11,22.1133333333333,3,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2976","2022-05-20",13,"TNHA-BASE","TNHA","BASE",12,22.1810990281076,4,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2977","2022-05-20",13,"TNHA-BASE","TNHA","BASE",13,22.1807109431859,4,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2978","2022-05-20",13,"TNHA-BASE","TNHA","BASE",14,22.1826533832782,5,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2979","2022-05-20",13,"TNHA-BASE","TNHA","BASE",15,22.1821993962169,6,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2980","2022-05-20",13,"TNHA-BASE","TNHA","BASE",16,22.1833060218994,6,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2981","2022-05-20",13,"TNHA-BASE","TNHA","BASE",17,22.1834770925119,6,NA,22.159823490278,1,0.882214936247723,248.264626593807
"2982","2022-05-20",13,"TNHA-SA","TNHA","SA",7,22.1729818398583,1,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2983","2022-05-20",13,"TNHA-SA","TNHA","SA",8,22.1741355046198,1,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2984","2022-05-20",13,"TNHA-SA","TNHA","SA",9,22.17451417986,2,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2985","2022-05-20",13,"TNHA-SA","TNHA","SA",10,22.1754287950132,3,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2986","2022-05-20",13,"TNHA-SA","TNHA","SA",11,22.176881799346,3,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2987","2022-05-20",13,"TNHA-SA","TNHA","SA",12,22.1769553779985,4,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2988","2022-05-20",13,"TNHA-SA","TNHA","SA",13,22.1789292016986,4,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2989","2022-05-20",13,"TNHA-SA","TNHA","SA",14,22.1810424840964,5,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2990","2022-05-20",13,"TNHA-SA","TNHA","SA",15,22.181293268189,6,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2991","2022-05-20",13,"TNHA-SA","TNHA","SA",16,22.1839334215602,6,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2992","2022-05-20",13,"TNHA-SA","TNHA","SA",17,22.1861710821252,6,NA,22.1781916061731,0.99999998324365,0.408914643924484,179.098622348568
"2993","2022-05-20",13,"TNHA-SB","TNHA","SB",7,22.1772232818441,1,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"2994","2022-05-20",13,"TNHA-SB","TNHA","SB",8,22.1755879469494,1,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"2995","2022-05-20",13,"TNHA-SB","TNHA","SB",9,22.17508415724,2,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"2996","2022-05-20",13,"TNHA-SB","TNHA","SB",10,22.1774338900334,3,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"2997","2022-05-20",13,"TNHA-SB","TNHA","SB",11,22.1761554376743,3,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"2998","2022-05-20",13,"TNHA-SB","TNHA","SB",12,22.1774219464152,4,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"2999","2022-05-20",13,"TNHA-SB","TNHA","SB",13,22.1784644056554,4,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"3000","2022-05-20",13,"TNHA-SB","TNHA","SB",14,22.1782987702203,5,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"3001","2022-05-20",13,"TNHA-SB","TNHA","SB",15,22.1795043831504,6,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"3002","2022-05-20",13,"TNHA-SB","TNHA","SB",16,22.1801221423677,6,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"3003","2022-05-20",13,"TNHA-SB","TNHA","SB",17,22.1809289026367,6,NA,22.1744402028366,0.99999998324365,0.224537540805223,259.044205658324
"3004","2022-05-20",13,"TNHA-SC","TNHA","SC",7,22.1745528769237,1,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3005","2022-05-20",13,"TNHA-SC","TNHA","SC",8,22.177603198362,1,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3006","2022-05-20",13,"TNHA-SC","TNHA","SC",9,22.1776370474389,2,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3007","2022-05-20",13,"TNHA-SC","TNHA","SC",10,22.180430835403,3,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3008","2022-05-20",13,"TNHA-SC","TNHA","SC",11,22.1800644565765,3,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3009","2022-05-20",13,"TNHA-SC","TNHA","SC",12,22.1820575194299,4,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3010","2022-05-20",13,"TNHA-SC","TNHA","SC",13,22.1810039935155,4,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3011","2022-05-20",13,"TNHA-SC","TNHA","SC",14,22.1831492487003,5,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3012","2022-05-20",13,"TNHA-SC","TNHA","SC",15,22.1843266323403,6,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3013","2022-05-20",13,"TNHA-SC","TNHA","SC",16,22.1835151731224,6,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3014","2022-05-20",13,"TNHA-SC","TNHA","SC",17,22.1855991561336,6,NA,22.1797417521744,1,1.47489978864514,179.669411850448
"3015","2022-05-20",13,"TNHA-SD","TNHA","SD",7,22.1758424188122,1,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3016","2022-05-20",13,"TNHA-SD","TNHA","SD",8,22.1748938640695,1,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3017","2022-05-20",13,"TNHA-SD","TNHA","SD",9,22.1773277372385,2,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3018","2022-05-20",13,"TNHA-SD","TNHA","SD",10,22.1828841770141,3,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3019","2022-05-20",13,"TNHA-SD","TNHA","SD",11,22.1798812415094,3,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3020","2022-05-20",13,"TNHA-SD","TNHA","SD",12,22.1806638284955,4,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3021","2022-05-20",13,"TNHA-SD","TNHA","SD",13,22.1812526001002,4,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3022","2022-05-20",13,"TNHA-SD","TNHA","SD",14,22.182955062627,5,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3023","2022-05-20",13,"TNHA-SD","TNHA","SD",15,22.183233118348,6,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3024","2022-05-20",13,"TNHA-SD","TNHA","SD",16,22.1830170737294,6,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3025","2022-05-20",13,"TNHA-SD","TNHA","SD",17,22.185108013964,6,NA,22.1716883015187,1,1.07165453970263,182.033196332596
"3026","2022-05-20",13,"TNHA-SE","TNHA","SE",7,22.1807701033487,1,NA,NA,NA,NA,NA
"3027","2022-05-20",13,"TNHA-SE","TNHA","SE",8,22.1811745635712,1,NA,NA,NA,NA,NA
"3028","2022-05-20",13,"TNHA-SE","TNHA","SE",9,22.1820471666444,2,NA,NA,NA,NA,NA
"3029","2022-05-20",13,"TNHA-SE","TNHA","SE",10,22.1832092863718,3,NA,NA,NA,NA,NA
"3030","2022-05-20",13,"TNHA-SE","TNHA","SE",11,22.184857697287,3,NA,NA,NA,NA,NA
"3031","2022-05-20",13,"TNHA-SE","TNHA","SE",12,22.1874795733399,4,NA,NA,NA,NA,NA
"3032","2022-05-20",13,"TNHA-SE","TNHA","SE",13,22.1844408010152,4,NA,NA,NA,NA,NA
"3033","2022-05-20",13,"TNHA-SE","TNHA","SE",14,22.1862126909366,5,NA,NA,NA,NA,NA
"3034","2022-05-20",13,"TNHA-SE","TNHA","SE",15,22.1860816182217,6,NA,NA,NA,NA,NA
"3035","2022-05-20",13,"TNHA-SE","TNHA","SE",16,22.1876049162879,6,NA,NA,NA,NA,NA
"3036","2022-05-20",13,"TNHA-SE","TNHA","SE",17,22.1859129067806,6,NA,NA,NA,NA,NA
"3037","2022-05-20",14,"TNHA-BASE","TNHA","BASE",7,22.1571002907704,1,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3038","2022-05-20",14,"TNHA-BASE","TNHA","BASE",8,22.1571081185573,1,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3039","2022-05-20",14,"TNHA-BASE","TNHA","BASE",9,22.1572143455382,2,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3040","2022-05-20",14,"TNHA-BASE","TNHA","BASE",10,22.1008333333333,3,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3041","2022-05-20",14,"TNHA-BASE","TNHA","BASE",11,22.1008333333333,3,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3042","2022-05-20",14,"TNHA-BASE","TNHA","BASE",12,22.1574179687108,4,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3043","2022-05-20",14,"TNHA-BASE","TNHA","BASE",13,22.1574020184788,4,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3044","2022-05-20",14,"TNHA-BASE","TNHA","BASE",14,22.1574818524747,5,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3045","2022-05-20",14,"TNHA-BASE","TNHA","BASE",15,22.1574631936747,6,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3046","2022-05-20",14,"TNHA-BASE","TNHA","BASE",16,22.157508675824,6,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3047","2022-05-20",14,"TNHA-BASE","TNHA","BASE",17,22.1575157068004,6,NA,22.1565435473033,1,0.882214936247723,248.264626593807
"3048","2022-05-20",14,"TNHA-SA","TNHA","SA",7,22.1570843534936,1,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3049","2022-05-20",14,"TNHA-SA","TNHA","SA",8,22.1571317689419,1,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3050","2022-05-20",14,"TNHA-SA","TNHA","SA",9,22.1571473324374,2,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3051","2022-05-20",14,"TNHA-SA","TNHA","SA",10,22.1571849229827,3,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3052","2022-05-20",14,"TNHA-SA","TNHA","SA",11,22.1572446412424,3,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3053","2022-05-20",14,"TNHA-SA","TNHA","SA",12,22.157247665314,4,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3054","2022-05-20",14,"TNHA-SA","TNHA","SA",13,22.1573287891715,4,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3055","2022-05-20",14,"TNHA-SA","TNHA","SA",14,22.1574156447604,5,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3056","2022-05-20",14,"TNHA-SA","TNHA","SA",15,22.1574259519489,6,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3057","2022-05-20",14,"TNHA-SA","TNHA","SA",16,22.1575344618557,6,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3058","2022-05-20",14,"TNHA-SA","TNHA","SA",17,22.1576264293687,6,NA,22.1572984741062,0.99999998324365,0.408914643924484,179.098622348568
"3059","2022-05-20",14,"TNHA-SB","TNHA","SB",7,22.1572586761218,1,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3060","2022-05-20",14,"TNHA-SB","TNHA","SB",8,22.1571914641034,1,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3061","2022-05-20",14,"TNHA-SB","TNHA","SB",9,22.157170758422,2,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3062","2022-05-20",14,"TNHA-SB","TNHA","SB",10,22.1572673320867,3,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3063","2022-05-20",14,"TNHA-SB","TNHA","SB",11,22.1572147878869,3,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3064","2022-05-20",14,"TNHA-SB","TNHA","SB",12,22.1572668412058,4,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3065","2022-05-20",14,"TNHA-SB","TNHA","SB",13,22.1573096861239,4,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3066","2022-05-20",14,"TNHA-SB","TNHA","SB",14,22.1573028785324,5,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3067","2022-05-20",14,"TNHA-SB","TNHA","SB",15,22.1573524290427,6,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3068","2022-05-20",14,"TNHA-SB","TNHA","SB",16,22.1573778188537,6,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3069","2022-05-20",14,"TNHA-SB","TNHA","SB",17,22.1574109765795,6,NA,22.1571442919928,0.99999998324365,0.224537540805223,259.044205658324
"3070","2022-05-20",14,"TNHA-SC","TNHA","SC",7,22.1571489228809,1,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3071","2022-05-20",14,"TNHA-SC","TNHA","SC",8,22.1572742906336,1,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3072","2022-05-20",14,"TNHA-SC","TNHA","SC",9,22.1572756818256,2,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3073","2022-05-20",14,"TNHA-SC","TNHA","SC",10,22.157390506091,3,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3074","2022-05-20",14,"TNHA-SC","TNHA","SC",11,22.1573754479763,3,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3075","2022-05-20",14,"TNHA-SC","TNHA","SC",12,22.1574573625601,4,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3076","2022-05-20",14,"TNHA-SC","TNHA","SC",13,22.1574140628034,4,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3077","2022-05-20",14,"TNHA-SC","TNHA","SC",14,22.157502232469,5,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3078","2022-05-20",14,"TNHA-SC","TNHA","SC",15,22.1575506227597,6,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3079","2022-05-20",14,"TNHA-SC","TNHA","SC",16,22.1575172719078,6,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3080","2022-05-20",14,"TNHA-SC","TNHA","SC",17,22.1576029232964,6,NA,22.1573621848739,1,1.47489978864514,179.669411850448
"3081","2022-05-20",14,"TNHA-SD","TNHA","SD",7,22.1572019228587,1,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3082","2022-05-20",14,"TNHA-SD","TNHA","SD",8,22.1571629374013,1,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3083","2022-05-20",14,"TNHA-SD","TNHA","SD",9,22.1572629692228,2,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3084","2022-05-20",14,"TNHA-SD","TNHA","SD",10,22.1574913380626,3,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3085","2022-05-20",14,"TNHA-SD","TNHA","SD",11,22.1573679178646,3,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3086","2022-05-20",14,"TNHA-SD","TNHA","SD",12,22.1574000820721,4,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3087","2022-05-20",14,"TNHA-SD","TNHA","SD",13,22.1574242804966,4,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3088","2022-05-20",14,"TNHA-SD","TNHA","SD",14,22.1574942514506,5,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3089","2022-05-20",14,"TNHA-SD","TNHA","SD",15,22.157505679499,6,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3090","2022-05-20",14,"TNHA-SD","TNHA","SD",16,22.1574968000976,6,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3091","2022-05-20",14,"TNHA-SD","TNHA","SD",17,22.157582737427,6,NA,22.1570311892622,1,1.07165453970263,182.033196332596
"3092","2022-05-20",14,"TNHA-SE","TNHA","SE",7,22.1574044499526,1,NA,NA,NA,NA,NA
"3093","2022-05-20",14,"TNHA-SE","TNHA","SE",8,22.157421073207,1,NA,NA,NA,NA,NA
"3094","2022-05-20",14,"TNHA-SE","TNHA","SE",9,22.1574569370622,2,NA,NA,NA,NA,NA
"3095","2022-05-20",14,"TNHA-SE","TNHA","SE",10,22.1575047000083,3,NA,NA,NA,NA,NA
"3096","2022-05-20",14,"TNHA-SE","TNHA","SE",11,22.1575724494492,3,NA,NA,NA,NA,NA
"3097","2022-05-20",14,"TNHA-SE","TNHA","SE",12,22.157680208161,4,NA,NA,NA,NA,NA
"3098","2022-05-20",14,"TNHA-SE","TNHA","SE",13,22.1575553150751,4,NA,NA,NA,NA,NA
"3099","2022-05-20",14,"TNHA-SE","TNHA","SE",14,22.1576281394846,5,NA,NA,NA,NA,NA
"3100","2022-05-20",14,"TNHA-SE","TNHA","SE",15,22.1576227524157,6,NA,NA,NA,NA,NA
"3101","2022-05-20",14,"TNHA-SE","TNHA","SE",16,22.1576853597373,6,NA,NA,NA,NA,NA
"3102","2022-05-20",14,"TNHA-SE","TNHA","SE",17,22.1576158184008,6,NA,NA,NA,NA,NA
"3103","2022-05-20",15,"TNHA-BASE","TNHA","BASE",7,22.1270001978436,1,NA,22.1413812677299,1,0.882214936247723,248.264626593807
"3104","2022-05-20",15,"TNHA-BASE","TNHA","BASE",8,22.1267980006807,1,NA,22.1413812677299,1,0.882214936247723,248.264626593807
"3105","2022-05-20",15,"TNHA-BASE","TNHA","BASE",9,22.1240540840885,2,NA,22.1413812677299,1,0.882214936247723,248.264626593807
