Line#,Date,"Temperature (RXW-THC 21198259:21380919-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21198259:21398664-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21198259:21398674-1), *C, RX3000_BRW1_TNHA","Temperature (S-THC 21198259:21218018-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21401801:21398665-1), *C, RX3000_BRW4_SSMH","Temperature (RXW-THC 21401800:21187245-1), *C, RX3000_BRW5_BUECI","Temperature (S-THC 21401800:21397542-1), *C, RX3000_BRW5_BUECI","Temperature (RXW-THC 21401800:21398659-1), *C, RX3000_BRW5_BUECI","Temperature (RXW-THC 21401800:21398660-1), *C, RX3000_BRW5_BUECI","Temperature (RXW-THC 21401800:21398661-1), *C, RX3000_BRW5_BUECI","Temperature (RXW-THC 21401800:21398668-1), *C, RX3000_BRW5_BUECI","Temperature (S-THC 21401803:21397541-1), *C, RX3000_BRW6_BEO","Temperature (S-THC 21198259:21390850-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21198259:21398666-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21401801:21380922-1), *C, RX3000_BRW4_SSMH","Temperature (S-THC 21401801:21390849-1), *C, RX3000_BRW4_SSMH","Temperature (RXW-THC 21401801:21398667-1), *C, RX3000_BRW4_SSMH"
13361,08/20/23 19:25:00,,,,,6.20,,,,,,,,,,5.79,6.276,6.39
13362,08/20/23 19:30:00,,,,,6.17,,,,,,,,,,5.79,6.234,6.37
13363,08/20/23 19:35:00,,,,,6.13,,,,,,,,,,5.79,6.255,6.22
13364,08/20/23 19:40:00,,,,,6.07,,,,,,,,,,5.79,6.234,6.17
13365,08/20/23 19:45:00,,,,,5.87,,,,,,,,,,5.66,6.126,5.96
13366,08/20/23 19:50:00,,,,,5.96,,,,,,,,,,5.72,6.105,6.15
13367,08/20/23 19:55:00,,,,,6.05,,,,,,,,,,5.85,6.212,6.22
13368,08/20/23 20:00:00,,,,,6.09,,,,,,,,,,5.96,6.255,6.33
13369,08/20/23 20:05:00,,,,,6.28,,,,,,,,,,6.05,6.384,6.58
13370,08/20/23 20:10:00,,,,,6.30,,,,,,,,,,6.07,6.384,6.48
13371,08/20/23 20:15:00,,,,,6.41,,,,,,,,,,6.11,6.469,6.69
13372,08/20/23 20:20:00,,,,,6.48,,,,,,,,,,6.37,6.577,6.65
13373,08/20/23 20:25:00,,,,,6.48,,,,,,,,,,6.24,6.598,6.60
13374,08/20/23 20:30:00,,,,,6.45,,,,,,,,,,6.20,6.555,6.65
13375,08/20/23 20:35:00,,,,,6.54,,,,,,,,,,6.35,6.663,6.67
13376,08/20/23 20:40:00,,,,,6.52,,,,,,,,,,6.33,6.663,6.69
13377,08/20/23 20:45:00,,,,,6.63,,,,,,,,,,6.54,6.705,6.84
13378,08/20/23 20:50:00,,,,,6.67,,,,,,,,,,6.50,6.813,6.84
13379,08/20/23 20:55:00,,,,,6.75,,,,,,,,,,6.56,6.920,6.93
13380,08/20/23 21:00:00,,,,,6.75,,,,,,,,,,6.60,6.941,6.84
13381,08/20/23 21:05:00,,,,,6.63,,,,,,,,,,6.48,6.898,6.65
13382,08/20/23 21:10:00,,,,,6.56,,,,,,,,,,6.48,6.877,6.78
13383,08/20/23 21:15:00,,,,,6.60,,,,,,,,,,6.39,6.834,6.73
13384,08/20/23 21:20:00,,,,,6.60,,,,,,,,,,6.54,6.877,6.90
13385,08/20/23 21:25:00,,,,,6.80,,,,,,,,,,6.69,6.963,7.01
13386,08/20/23 21:30:00,,,,,7.01,,,,,,,,,,6.80,7.156,7.25
13387,08/20/23 21:35:00,,,,,6.93,,,,,,,,,,6.58,7.177,6.99
13388,08/20/23 21:40:00,,,,,7.10,,,,,,,,,,6.88,7.285,7.31
13389,08/20/23 21:45:00,,,,,7.16,,,,,,,,,,6.90,7.349,7.33
13390,08/20/23 21:50:00,,,,,7.27,,,,,,,,,,7.18,7.478,7.50
13391,08/20/23 21:55:00,,,,,7.33,,,,,,,,,,7.08,7.606,7.53
13392,08/20/23 22:00:00,,,,,7.31,,,,,,,,,,7.23,7.520,7.53
13393,08/20/23 22:05:00,,,,,7.25,,,,,,,,,,6.93,7.520,7.40
13394,08/20/23 22:10:00,,,,,7.18,,,,,,,,,,7.03,7.413,7.27
13395,08/20/23 22:15:00,,,,,7.08,,,,,,,,,,6.78,7.306,7.23
13396,08/20/23 22:20:00,,,,,6.97,,,,,,,,,,6.63,7.285,7.01
13397,08/20/23 22:25:00,,,,,6.80,,,,,,,,,,6.35,7.113,6.90
13398,08/20/23 22:30:00,,,,,6.73,,,,,,,,,,6.39,7.006,6.82
13399,08/20/23 22:35:00,,,,,6.07,,,,,,,,,,5.66,6.598,6.00
13400,08/20/23 22:40:00,,,,,5.70,,,,,,,,,,5.49,6.191,5.77
13401,08/20/23 22:45:00,,,,,5.57,,,,,,,,,,5.38,5.998,5.64
13402,08/20/23 22:50:00,,,,,5.57,,,,,,,,,,5.53,5.890,5.66
13403,08/20/23 22:55:00,,,,,5.57,,,,,,,,,,5.49,5.890,5.68
13404,08/20/23 23:00:00,,,,,5.53,,,,,,,,,,5.51,5.890,5.62
13405,08/20/23 23:05:00,,,,,5.75,,,,,,,,,,5.98,6.062,5.92
13406,08/20/23 23:10:00,,,,,5.77,,,,,,,,,,5.83,6.041,5.94
13407,08/20/23 23:15:00,,,,,5.79,,,,,,,,,,5.68,6.019,6.00
13408,08/20/23 23:20:00,,,,,5.79,,,,,,,,,,5.94,6.041,5.98
13409,08/20/23 23:25:00,,,,,5.62,,,,,,,,,,5.77,5.955,5.81
13410,08/20/23 23:30:00,,,,,5.62,,,,,,,,,,5.79,5.933,5.90
13411,08/20/23 23:35:00,,,,,5.79,,,,,,,,,,5.77,6.019,5.92
13412,08/20/23 23:40:00,,,,,5.70,,,,,,,,,,6.00,6.148,6.05
13413,08/20/23 23:45:00,,,,,5.96,,,,,,,,,,5.94,6.126,6.20
13414,08/20/23 23:50:00,,,,,6.02,,,,,,,,,,6.26,6.191,6.41
13415,08/20/23 23:55:00,,,,,5.77,,,,,,,,,,5.85,6.169,5.94
13416,08/21/23 00:00:00,,,,,5.60,,,,,,,,,,5.94,6.041,5.90
13417,08/21/23 00:05:00,,,,,5.62,,,,,,,,,,6.17,6.019,5.87
13418,08/21/23 00:10:00,,,,,5.57,,,,,,,,,,5.92,6.083,5.81
13419,08/21/23 00:15:00,,,,,5.57,,,,,,,,,,6.07,6.041,5.68
13420,08/21/23 00:20:00,,,,,5.51,,,,,,,,,,6.17,5.998,5.83
13421,08/21/23 00:25:00,,,,,5.64,,,,,,,,,,6.39,6.105,6.00
13422,08/21/23 00:30:00,,,,,5.75,,,,,,,,,,7.59,6.191,6.26
13423,08/21/23 00:35:00,,,,,5.98,,,,,,,,,,8.15,6.191,6.45
13424,08/21/23 00:40:00,,,,,6.02,,,,,,,,,,7.53,6.212,6.48
13425,08/21/23 00:45:00,,,,,6.00,,,,,,,,,,7.16,6.469,6.35
13426,08/21/23 00:50:00,,,,,6.09,,,,,,,,,,7.50,6.491,6.73
13427,08/21/23 00:55:00,,,,,6.20,,,,,,,,,,7.33,6.555,6.50
13428,08/21/23 01:00:00,,,,,6.30,,,,,,,,,,6.69,6.641,6.37
13429,08/21/23 01:05:00,,,,,6.30,,,,,,,,,,7.78,6.641,6.65
13430,08/21/23 01:10:00,,,,,6.63,,,,,,,,,,8.94,6.705,6.88
13431,08/21/23 01:15:00,,,,,6.75,,,,,,,,,,9.14,6.684,7.05
13432,08/21/23 01:20:00,,,,,6.88,,,,,,,,,,9.84,6.641,7.08
13433,08/21/23 01:25:00,,,,,6.69,,,,,,,,,,7.46,6.555,6.56
13434,08/21/23 01:30:00,,,,,6.67,,,,,,,,,,8.41,6.577,6.84
13435,08/21/23 01:35:00,,,,,6.65,,,,,,,,,,8.90,6.663,6.84
13436,08/21/23 01:40:00,,,,,6.65,,,,,,,,,,10.81,6.727,7.20
13437,08/21/23 01:45:00,,,,,6.43,,,,,,,,,,11.37,6.598,7.14
13438,08/21/23 01:50:00,,,,,6.39,,,,,,,,,,11.28,6.512,7.33
13439,08/21/23 01:55:00,,,,,6.43,,,,,,,,,,8.21,6.555,6.67
13440,08/21/23 02:00:00,,,,,6.35,,,,,,,,,,7.70,6.512,6.43
13441,08/21/23 02:05:00,,,,,6.24,,,,,,,,,,7.68,6.577,6.58
13442,08/21/23 02:10:00,,,,,6.24,,,,,,,,,,7.12,6.598,6.30
13443,08/21/23 02:15:00,,,,,6.15,,,,,,,,,,7.57,6.555,6.39
13444,08/21/23 02:20:00,,,,,6.30,,,,,,,,,,8.02,6.534,6.37
13445,08/21/23 02:25:00,,,,,6.33,,,,,,,,,,7.72,6.684,6.60
13446,08/21/23 02:30:00,,,,,6.26,,,,,,,,,,7.20,6.684,6.48
13447,08/21/23 02:35:00,,,,,6.24,,,,,,,,,,6.90,6.748,6.37
13448,08/21/23 02:40:00,,,,,6.26,,,,,,,,,,6.97,6.705,6.33
13449,08/21/23 02:45:00,,,,,6.24,,,,,,,,,,6.97,6.770,6.39
13450,08/21/23 02:50:00,,,,,6.39,,,,,,,,,,7.55,6.620,6.60
13451,08/21/23 02:55:00,,,,,6.41,,,,,,,,,,7.31,6.598,6.48
13452,08/21/23 03:00:00,,,,,6.33,,,,,,,,,,7.18,6.577,6.52
13453,08/21/23 03:05:00,,,,,6.26,,,,,,,,,,6.84,6.555,6.41
13454,08/21/23 03:10:00,,,,,6.20,,,,,,,,,,6.78,6.555,6.30
13455,08/21/23 03:15:00,,,,,6.15,,,,,,,,,,6.78,6.555,6.30
13456,08/21/23 03:20:00,,,,,6.17,,,,,,,,,,6.71,6.577,6.24
13457,08/21/23 03:25:00,,,,,6.13,,,,,,,,,,6.52,6.641,6.20
13458,08/21/23 03:30:00,,,,,6.09,,,,,,,,,,6.33,6.727,6.15
13459,08/21/23 03:35:00,,,,,6.07,,,,,,,,,,6.24,6.705,6.11
13460,08/21/23 03:40:00,,,,,6.09,,,,,,,,,,5.94,6.684,6.09
13461,08/21/23 03:45:00,,,,,6.11,,,,,,,,,,5.98,6.663,6.15
13462,08/21/23 03:50:00,,,,,6.17,,,,,,,,,,5.77,6.684,6.24
13463,08/21/23 03:55:00,,,,,6.13,,,,,,,,,,5.70,6.663,6.17
13464,08/21/23 04:00:00,,,,,6.09,,,,,,,,,,5.90,6.620,6.15
13465,08/21/23 04:05:00,,,,,6.15,,,,,,,,,,5.92,6.684,6.28
13466,08/21/23 04:10:00,,,,,6.20,,,,,,,,,,5.96,6.727,6.24
13467,08/21/23 04:15:00,,,,,6.17,,,,,,,,,,6.02,6.663,6.30
13468,08/21/23 04:20:00,,,,,6.22,,,,,,,,,,6.15,6.748,6.33
13469,08/21/23 04:25:00,,,,,6.26,,,,,,,,,,6.11,6.684,6.39
13470,08/21/23 04:30:00,,,,,6.26,,,,,,,,,,6.02,6.748,6.39
13471,08/21/23 04:35:00,,,,,6.26,,,,,,,,,,6.05,6.748,6.37
13472,08/21/23 04:40:00,,,,,6.30,,,,,,,,,,6.00,6.770,6.35
13473,08/21/23 04:45:00,,,,,6.28,,,,,,,,,,5.96,6.705,6.33
13474,08/21/23 04:50:00,,,,,6.20,,,,,,,,,,5.83,6.620,6.20
13475,08/21/23 04:55:00,,,,,6.13,,,,,,,,,,5.87,6.663,6.15
13476,08/21/23 05:00:00,,,,,6.11,,,,,,,,,,5.87,6.577,6.11
13477,08/21/23 05:05:00,,,,,6.15,,,,,,,,,,5.83,6.663,6.15
13478,08/21/23 05:10:00,,,,,6.15,,,,,,,,,,5.87,6.705,6.17
13479,08/21/23 05:15:00,,,,,6.17,,,,,,,,,,5.85,6.705,6.24
13480,08/21/23 05:20:00,,,,,6.15,,,,,,,,,,5.70,6.684,6.24
13481,08/21/23 05:25:00,,,,,6.15,,,,,,,,,,5.55,6.598,6.15
13482,08/21/23 05:30:00,,,,,6.07,,,,,,,,,,5.55,6.577,6.11
13483,08/21/23 05:35:00,,,,,6.07,,,,,,,,,,5.51,6.577,6.13
13484,08/21/23 05:40:00,,,,,6.13,,,,,,,,,,5.55,6.598,6.17
13485,08/21/23 05:45:00,,,,,6.17,,,,,,,,,,5.57,6.620,6.15
13486,08/21/23 05:50:00,,,,,6.17,,,,,,,,,,5.55,6.512,6.20
13487,08/21/23 05:55:00,,,,,6.22,,,,,,,,,,5.57,6.491,6.20
13488,08/21/23 06:00:00,,,,,6.17,,,,,,,,,,5.51,6.384,6.13
13489,08/21/23 06:05:00,,,,,6.07,,,,,,,,,,5.40,6.341,6.02
13490,08/21/23 06:10:00,,,,,6.05,,,,,,,,,,5.32,6.384,5.90
13491,08/21/23 06:15:00,,,,,5.98,,,,,,,,,,5.36,6.427,5.98
13492,08/21/23 06:20:00,,,,,5.98,,,,,,,,,,5.40,6.469,5.94
13493,08/21/23 06:25:00,,,,,5.96,,,,,,,,,,5.36,6.555,5.94
13494,08/21/23 06:30:00,,,,,5.87,,,,,,,,,,5.12,6.384,5.77
13495,08/21/23 06:35:00,,,,,5.87,,,,,,,,,,5.06,6.276,5.70
13496,08/21/23 06:40:00,,,,,5.85,,,,,,,,,,5.12,6.191,5.70
13497,08/21/23 06:45:00,,,,,5.85,,,,,,,,,,5.17,6.298,5.68
13498,08/21/23 06:50:00,,,,,5.98,,,,,,,,,,5.36,6.169,5.81
13499,08/21/23 06:55:00,,,,,6.20,,,,,,,,,,5.68,6.191,6.15
13500,08/21/23 07:00:00,,,,,6.24,,,,,,,,,,5.72,6.234,6.20
13501,08/21/23 07:05:00,,,,,6.09,,,,,,,,,,5.53,6.448,6.07
13502,08/21/23 07:10:00,,,,,5.94,,,,,,,,,,5.15,6.491,5.90
13503,08/21/23 07:15:00,,,,,5.77,,,,,,,,,,4.87,6.405,5.70
13504,08/21/23 07:20:00,,,,,5.64,,,,,,,,,,4.74,6.298,5.53
13505,08/21/23 07:25:00,,,,,5.53,,,,,,,,,,4.69,6.126,5.42
13506,08/21/23 07:30:00,,,,,5.42,,,,,,,,,,4.61,5.869,5.36
13507,08/21/23 07:35:00,,,,,5.42,,,,,,,,,,4.61,5.955,5.30
13508,08/21/23 07:40:00,,,,,5.27,,,,,,,,,,4.42,5.676,5.06
13509,08/21/23 07:45:00,,,,,5.12,,,,,,,,,,4.39,5.526,5.04
13510,08/21/23 07:50:00,,,,,4.93,,,,,,,,,,4.07,5.118,4.46
13511,08/21/23 07:55:00,,,,,4.78,,,,,,,,,,4.27,5.054,4.52
13512,08/21/23 08:00:00,,,,,5.12,,,,,,,,,,4.65,5.183,4.97
13513,08/21/23 08:05:00,,,,,5.19,,,,,,,,,,4.44,5.097,5.15
13514,08/21/23 08:10:00,,,,,5.23,,,,,,,,,,4.78,5.247,5.30
13515,08/21/23 08:15:00,,,,,5.32,,,,,,,,,,5.00,5.483,5.34
13516,08/21/23 08:20:00,,,,,5.30,,,,,,,,,,4.91,5.526,5.23
13517,08/21/23 08:25:00,,,,,5.38,,,,,,,,,,4.76,5.483,5.25
13518,08/21/23 08:30:00,,,,,5.17,,,,,,,,,,4.44,5.183,4.91
13519,08/21/23 08:35:00,,,,,5.17,,,,,,,,,,4.39,5.161,5.00
13520,08/21/23 08:40:00,,,,,5.19,,,,,,,,,,4.57,5.226,5.21
13521,08/21/23 08:45:00,,,,,5.30,,,,,,,,,,4.48,5.311,5.27
13522,08/21/23 08:50:00,,,,,5.36,,,,,,,,,,4.59,5.333,5.27
13523,08/21/23 08:55:00,,,,,5.27,,,,,,,,,,4.12,4.968,5.25
13524,08/21/23 09:00:00,,,,,5.10,,,,,,,,,,3.97,4.839,5.21
13525,08/21/23 09:05:00,,,,,4.97,,,,,,,,,,4.18,4.818,5.02
13526,08/21/23 09:10:00,,,,,4.95,,,,,,,,,,4.20,4.882,5.02
13527,08/21/23 09:15:00,,,,,4.95,,,,,,,,,,3.92,4.775,4.82
13528,08/21/23 09:20:00,,,,,4.82,,,,,,,,,,3.82,4.646,4.80
13529,08/21/23 09:25:00,,,,,4.78,,,,,,,,,,3.92,4.711,4.84
13530,08/21/23 09:30:00,,,,,4.78,,,,,,,,,,4.14,4.839,4.97
13531,08/21/23 09:35:00,,,,,4.80,,,,,,,,,,4.24,4.861,4.82
13532,08/21/23 09:40:00,,,,,5.00,,,,,,,,,,4.54,4.947,5.23
13533,08/21/23 09:45:00,,,,,5.06,,,,,,,,,,4.82,5.097,5.51
13534,08/21/23 09:50:00,,,,,5.25,,,,,,,,,,5.19,5.397,5.57
13535,08/21/23 09:55:00,,,,,5.42,,,,,,,,,,5.12,5.526,5.45
13536,08/21/23 10:00:00,,,,,5.40,,,,,,,,,,5.04,5.526,5.40
13537,08/21/23 10:05:00,,,,,5.36,,,,,,,,,,4.69,5.268,5.25
13538,08/21/23 10:10:00,,,,,5.23,,,,,,,,,,4.84,5.204,5.47
13539,08/21/23 10:15:00,,,,,5.40,,,,,,,,,,5.21,5.419,5.68
13540,08/21/23 10:20:00,,,,,5.45,,,,,,,,,,5.36,5.547,5.70
13541,08/21/23 10:25:00,,,,,5.53,,,,,,,,,,5.34,5.654,5.57
13542,08/21/23 10:30:00,,,,,5.47,,,,,,,,,,5.12,5.676,5.55
13543,08/21/23 10:35:00,,,,,5.51,,,,,,,,,,5.23,5.740,5.68
13544,08/21/23 10:40:00,,,,,5.60,,,,,,,,,,5.21,5.762,5.72
13545,08/21/23 10:45:00,,,,,5.62,,,,,,,,,,5.17,5.740,5.70
13546,08/21/23 10:50:00,,,,,5.57,,,,,,,,,,5.02,5.654,5.60
13547,08/21/23 10:55:00,,,,,5.49,,,,,,,,,,4.87,5.633,5.49
13548,08/21/23 11:00:00,,,,,5.40,,,,,,,,,,4.67,5.697,5.34
13549,08/21/23 11:05:00,,,,,5.30,,,,,,,,,,4.52,5.483,5.19
13550,08/21/23 11:10:00,,,,,5.12,,,,,,,,,,4.35,5.311,4.97
13551,08/21/23 11:15:00,,,,,5.06,,,,,,,,,,4.27,5.075,4.87
13552,08/21/23 11:20:00,,,,,5.02,,,,,,,,,,4.16,4.990,4.74
13553,08/21/23 11:25:00,,,,,4.91,,,,,,,,,,4.24,4.990,4.72
13554,08/21/23 11:30:00,,,,,5.19,,,,,,,,,,4.29,5.011,4.78
13555,08/21/23 11:35:00,,,,,5.04,,,,,,,,,,4.33,5.011,4.91
13556,08/21/23 11:40:00,,,,,5.04,,,,,,,,,,4.16,5.011,5.12
13557,08/21/23 11:45:00,,,,,5.04,,,,,,,,,,4.07,4.925,5.10
13558,08/21/23 11:50:00,,,,,5.00,,,,,,,,,,4.05,4.711,4.65
13559,08/21/23 11:55:00,,,,,4.84,,,,,,,,,,3.73,4.539,4.35
13560,08/21/23 12:00:00,,,,,4.72,,,,,,,,,,4.05,4.518,4.84
13561,08/21/23 12:05:00,,,,,4.97,,,,,,,,,,4.52,4.861,4.97
13562,08/21/23 12:10:00,,,,,5.21,,,,,,,,,,4.61,5.075,5.00
13563,08/21/23 12:15:00,,,,,5.17,,,,,,,,,,4.63,5.140,5.12
13564,08/21/23 12:20:00,,,,,5.23,,,,,,,,,,4.61,5.118,5.12
13565,08/21/23 12:25:00,,,,,5.15,,,,,,,,,,4.54,5.140,5.08
13566,08/21/23 12:30:00,,,,,5.06,,,,,,,,,,4.52,5.183,5.02
13567,08/21/23 12:35:00,,,,,5.08,,,,,,,,,,4.54,5.226,5.06
13568,08/21/23 12:40:00,,,,,5.08,,,,,,,,,,4.35,5.118,5.02
13569,08/21/23 12:45:00,,,,,5.04,,,,,,,,,,4.46,5.075,4.93
13570,08/21/23 12:50:00,,,,,5.04,,,,,,,,,,4.42,5.054,4.87
13571,08/21/23 12:55:00,,,,,5.02,,,,,,,,,,4.35,5.011,4.82
13572,08/21/23 13:00:00,,,,,5.04,,,,,,,,,,4.44,5.054,4.95
13573,08/21/23 13:05:00,,,,,4.95,,,,,,,,,,4.31,5.204,4.93
13574,08/21/23 13:10:00,,,,,5.10,,,,,,,,,,4.57,5.226,5.49
13575,08/21/23 13:15:00,,,,,5.34,,,,,,,,,,4.72,5.354,5.64
13576,08/21/23 13:20:00,,,,,5.34,,,,,,,,,,4.67,5.376,5.60
13577,08/21/23 13:25:00,,,,,5.47,,,,,,,,,,5.00,5.397,5.79
13578,08/21/23 13:30:00,,,,,5.60,,,,,,,,,,5.15,5.590,5.92
13579,08/21/23 13:35:00,,,,,5.70,,,,,,,,,,5.30,5.762,6.00
13580,08/21/23 13:40:00,,,,,5.81,,,,,,,,,,4.80,5.740,5.66
13581,08/21/23 13:45:00,,,,,5.25,,,,,,,,,,4.33,5.204,4.84
13582,08/21/23 13:50:00,,,,,5.04,,,,,,,,,,4.35,5.118,4.82
13583,08/21/23 13:55:00,,,,,5.12,,,,,,,,,,4.67,5.226,5.17
13584,08/21/23 14:00:00,,,,,5.36,,,,,,,,,,4.95,5.826,5.57
13585,08/21/23 14:05:00,,,,,5.53,,,,,,,,,,5.19,5.912,5.75
13586,08/21/23 14:10:00,,,,,5.53,,,,,,,,,,5.10,5.848,5.68
13587,08/21/23 14:15:00,,,,,5.53,,,,,,,,,,5.12,5.783,5.77
13588,08/21/23 14:20:00,,,,,5.55,,,,,,,,,,5.00,5.719,5.75
13589,08/21/23 14:25:00,,,,,5.47,,,,,,,,,,4.59,5.504,5.19
13590,08/21/23 14:30:00,,,,,5.34,,,,,,,,,,4.29,5.161,5.12
13591,08/21/23 14:35:00,,,,,5.23,,,,,,,,,,4.61,5.204,5.23
13592,08/21/23 14:40:00,,,,,5.19,,,,,,,,,,4.59,5.247,5.08
13593,08/21/23 14:45:00,,,,,5.17,,,,,,,,,,4.22,4.990,4.59
13594,08/21/23 14:50:00,,,,,5.00,,,,,,,,,,4.07,4.797,4.37
13595,08/21/23 14:55:00,,,,,4.84,,,,,,,,,,4.14,4.754,4.52
13596,08/21/23 15:00:00,,,,,4.87,,,,,,,,,,4.14,4.732,4.27
13597,08/21/23 15:05:00,,,,,4.82,,,,,,,,,,4.09,4.689,4.27
13598,08/21/23 15:10:00,,,,,4.80,,,,,,,,,,4.12,4.689,4.29
13599,08/21/23 15:15:00,,,,,4.87,,,,,,,,,,4.12,4.775,4.33
13600,08/21/23 15:20:00,,,,,4.82,,,,,,,,,,4.31,4.797,4.39
13601,08/21/23 15:25:00,,,,,4.91,,,,,,,,,,4.48,4.818,4.76
13602,08/21/23 15:30:00,,,,,4.95,,,,,,,,,,4.50,4.904,4.84
13603,08/21/23 15:35:00,,,,,4.97,,,,,,,,,,4.54,4.968,4.69
13604,08/21/23 15:40:00,,,,,5.04,,,,,,,,,,4.59,5.032,4.76
13605,08/21/23 15:45:00,,,,,5.06,,,,,,,,,,4.67,5.140,4.89
13606,08/21/23 15:50:00,,,,,5.12,,,,,,,,,,4.87,5.204,4.97
13607,08/21/23 15:55:00,,,,,5.19,,,,,,,,,,5.06,5.311,5.19
13608,08/21/23 16:00:00,,,,,5.23,,,,,,,,,,5.15,5.333,5.25
13609,08/21/23 16:05:00,,,,,5.30,,,,,,,,,,5.32,5.419,5.38
13610,08/21/23 16:10:00,,,,,5.40,,,,,,,,,,5.38,5.569,5.45
13611,08/21/23 16:15:00,,,,,5.51,,,,,,,,,,5.49,5.633,5.53
13612,08/21/23 16:20:00,,,,,5.57,,,,,,,,,,5.55,5.740,5.57
13613,08/21/23 16:25:00,,,,,5.60,,,,,,,,,,5.60,5.783,5.64
13614,08/21/23 16:30:00,,,,,5.66,,,,,,,,,,5.70,5.826,5.68
13615,08/21/23 16:35:00,,,,,5.70,,,,,,,,,,5.77,5.869,5.77
13616,08/21/23 16:40:00,,,,,5.77,,,,,,,,,,5.90,5.912,5.81
13617,08/21/23 16:45:00,,,,,5.83,,,,,,,,,,5.94,5.933,5.90
13618,08/21/23 16:50:00,,,,,5.81,,,,,,,,,,6.02,5.933,5.92
13619,08/21/23 16:55:00,,,,,5.96,,,,,,,,,,6.13,5.998,6.02
13620,08/21/23 17:00:00,,,,,6.02,,,,,,,,,,6.35,6.169,6.24
13621,08/21/23 17:05:00,,,,,6.15,,,,,,,,,,6.54,6.298,6.41
13622,08/21/23 17:10:00,,,,,6.22,,,,,,,,,,6.60,6.491,6.54
13623,08/21/23 17:15:00,,,,,6.28,,,,,,,,,,6.56,6.598,6.58
13624,08/21/23 17:20:00,,,,,6.28,,,,,,,,,,6.52,6.663,6.54
13625,08/21/23 17:25:00,,,,,6.30,,,,,,,,,,6.54,6.620,6.58
13626,08/21/23 17:30:00,,,,,6.39,,,,,,,,,,6.54,6.620,6.56
13627,08/21/23 17:35:00,,,,,6.33,,,,,,,,,,6.56,6.598,6.50
13628,08/21/23 17:40:00,,,,,6.37,,,,,,,,,,6.69,6.620,6.48
13629,08/21/23 17:45:00,,,,,6.48,,,,,,,,,,6.84,6.663,6.69
13630,08/21/23 17:50:00,,,,,6.58,,,,,,,,,,7.01,6.727,6.82
13631,08/21/23 17:55:00,,,,,6.67,,,,,,,,,,7.18,6.856,6.97
13632,08/21/23 18:00:00,,,,,6.75,,,,,,,,,,7.35,6.963,7.05
13633,08/21/23 18:05:00,,,,,6.86,,,,,,,,,,7.48,7.070,7.31
13634,08/21/23 18:10:00,,,,,7.01,,,,,,,,,,7.78,7.242,7.55
13635,08/21/23 18:15:00,,,,,7.23,,,,,,,,,,8.11,7.542,7.85
13636,08/21/23 18:20:00,,,,,7.33,,,,,,,,,,8.26,7.778,7.98
13637,08/21/23 18:25:00,,,,,7.53,,,,,,,,,,8.60,8.314,8.88
13638,08/21/23 18:30:00,,,,,7.74,,,,,,,,,,8.47,8.271,8.19
13639,08/21/23 18:35:00,,,,,7.74,,,,,,,,,,8.36,8.185,8.02
13640,08/21/23 18:40:00,,,,,7.83,,,,,,,,,,8.47,8.142,8.28
13641,08/21/23 18:45:00,,,,,7.76,,,,,,,,,,8.71,8.378,8.73
13642,08/21/23 18:50:00,,,,,8.02,,,,,,,,,,8.90,8.378,8.51
13643,08/21/23 18:55:00,,,,,7.96,,,,,,,,,,8.90,8.593,8.73
13644,08/21/23 19:00:00,,,,,8.02,,,,,,,,,,8.94,8.421,8.83
13645,08/21/23 19:05:00,,,,,8.08,,,,,,,,,,8.94,8.421,8.83
13646,08/21/23 19:10:00,,,,,8.21,,,,,,,,,,9.01,8.614,8.77
13647,08/21/23 19:15:00,,,,,8.13,,,,,,,,,,8.71,8.528,8.77
13648,08/21/23 19:20:00,,,,,8.21,,,,,,,,,,8.68,8.421,8.66
13649,08/21/23 19:25:00,,,,,8.19,,,,,,,,,,8.86,8.378,8.49
13650,08/21/23 19:30:00,,,,,8.26,,,,,,,,,,9.16,8.657,8.83
13651,08/21/23 19:35:00,,,,,8.36,,,,,,,,,,8.92,8.764,8.73
13652,08/21/23 19:40:00,,,,,8.36,,,,,,,,,,9.26,8.850,9.11
13653,08/21/23 19:45:00,,,,,8.51,,,,,,,,,,9.54,9.086,9.29
13654,08/21/23 19:50:00,,,,,8.66,,,,,,,,,,9.82,9.301,9.61
13655,08/21/23 19:55:00,,,,,8.83,,,,,,,,,,10.16,9.429,9.78
13656,08/21/23 20:00:00,,,,,8.88,,,,,,,,,,10.68,9.858,10.08
13657,08/21/23 20:05:00,,,,,8.79,,,,,,,,,,10.27,9.858,10.12
13658,08/21/23 20:10:00,,,,,8.92,,,,,,,,,,10.51,9.815,10.19
13659,08/21/23 20:15:00,,,,,8.96,,,,,,,,,,10.27,9.901,9.84
13660,08/21/23 20:20:00,,,,,9.11,,,,,,,,,,10.62,9.966,9.84
13661,08/21/23 20:25:00,,,,,9.20,,,,,,,,,,11.28,10.266,10.46
13662,08/21/23 20:30:00,,,,,9.48,,,,,,,,,,11.92,10.738,10.85
