Line#,Date,"Wind Direction (S-WDA 21198259:21167037-1), *, RX3000_BRW1","Wind Speed (S-WSB 21198259:21176861-1), m/s, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21181033-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21181033-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21206909-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21206909-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398709-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398709-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398712-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398712-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398715-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398715-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21401801:21206912-1), m/s, RX3000_BRW4","Wind Direction (RXW-WCF 21401801:21206912-3), *, RX3000_BRW4","Wind Direction (S-WDA 21401801:21350820-1), *, RX3000_BRW4","Wind Speed (S-WSB 21401801:21350910-1), m/s, RX3000_BRW4","Wind Speed (RXW-WCF 21401800:21206910-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21206910-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398719-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398719-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398724-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398724-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398729-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398729-3), *, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398733-3), *, RX3000_BRW5","Wind Direction (S-WDA 21401800:21350825-1), *, RX3000_BRW5","Wind Speed (S-WSB 21401800:21350894-1), m/s, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398733-1), m/s, RX3000_BRW5","Wind Direction (S-WDA 21401803:21350855-1), *, RX3000_BRW6","Wind Speed (S-WSB 21401803:21350915-1), m/s, RX3000_BRW6"
4571,07/25/22 11:00:00,212,2.5,,,1.0,115,0.3,121,1.7,299,1.3,175,0.0,197,272,1.0,1.7,251,1.0,241,1.7,253,2.0,341,73,29,5.5,3.0,149,4.0
4572,07/25/22 11:30:00,212,2.5,,,1.0,115,0.3,124,1.7,299,1.3,170,0.0,168,272,1.0,1.7,253,1.0,251,1.7,253,2.0,341,76,29,5.5,3.0,146,4.0
4573,07/25/22 12:00:00,215,3.5,,,1.0,112,0.3,133,2.0,307,1.7,181,0.3,198,274,1.0,2.0,251,1.0,246,2.0,250,2.0,344,76,31,6.5,3.4,152,4.0
4574,07/25/22 12:30:00,216,3.0,,,0.7,108,0.3,128,1.7,307,1.3,181,0.3,108,267,1.0,2.0,253,1.0,218,2.0,254,2.0,344,79,32,6.5,3.7,156,4.5
4575,07/25/22 13:00:00,215,2.5,,,0.7,111,0.3,135,1.7,305,1.3,187,0.0,139,265,0.5,2.0,253,1.0,227,1.7,254,2.0,343,77,32,6.0,3.4,153,4.0
4576,07/25/22 13:30:00,215,3.5,,,1.0,111,0.3,132,2.0,305,1.7,181,0.3,152,268,1.0,2.3,253,1.0,166,2.0,256,2.0,348,80,32,6.5,3.7,153,4.5
4577,07/25/22 14:00:00,218,4.0,,,1.0,107,0.7,142,2.3,319,1.7,173,0.3,112,271,1.0,3.0,253,2.3,60,2.3,260,2.0,1,88,34,7.5,4.4,159,5.5
4578,07/25/22 14:30:00,218,4.0,,,1.0,107,0.7,138,2.3,320,1.7,163,0.7,87,267,1.5,3.0,251,2.3,60,2.7,261,2.3,4,90,32,7.5,4.7,157,6.0
4579,07/25/22 15:00:00,220,4.0,,,1.3,108,0.7,142,2.7,326,2.0,167,0.3,88,270,1.5,3.4,253,2.7,58,2.7,264,2.3,355,87,34,8.6,5.4,159,6.5
4580,07/25/22 15:30:00,222,4.0,,,1.0,108,0.7,138,2.7,334,1.7,153,0.7,81,268,1.5,3.4,254,3.0,59,2.7,264,2.3,3,91,32,8.6,5.4,161,6.5
4581,07/25/22 16:00:00,219,5.0,,,1.3,107,1.0,142,3.0,321,2.3,170,0.7,72,270,2.5,3.7,254,2.7,60,2.7,264,2.7,358,88,34,9.6,6.0,159,7.5
4582,07/25/22 16:30:00,220,5.0,,,1.3,108,1.0,157,3.4,330,2.3,157,0.7,69,268,2.5,4.0,253,3.0,60,3.0,271,2.7,7,93,32,9.1,6.0,161,8.1
4583,07/25/22 17:00:00,219,5.0,,,1.3,111,1.0,153,3.4,327,2.3,170,0.7,67,267,2.5,4.0,254,3.4,58,3.0,267,2.7,7,93,34,9.6,6.0,159,7.5
4584,07/25/22 17:30:00,220,5.0,,,1.7,107,1.0,154,3.4,321,2.3,163,0.7,95,278,2.5,4.0,253,3.4,59,3.0,265,3.0,358,88,32,10.1,6.0,159,8.1
4585,07/25/22 18:00:00,218,5.5,,,1.7,111,1.0,147,3.4,314,2.7,173,0.7,69,267,3.0,4.0,254,2.7,60,2.7,260,3.4,350,83,32,11.1,6.0,157,8.6
4586,07/25/22 18:30:00,220,6.5,,,2.0,105,1.3,147,4.0,329,3.0,160,1.0,87,268,3.0,4.7,253,3.4,62,3.0,271,3.4,3,91,34,10.6,7.0,159,9.1
4587,07/25/22 19:00:00,218,6.5,,,2.0,108,1.3,152,4.0,316,3.4,178,0.7,87,268,3.0,4.4,253,2.7,67,3.0,263,3.4,354,86,34,11.6,6.7,156,9.1
4588,07/25/22 19:30:00,215,6.5,,,2.3,115,1.0,156,4.4,303,3.4,177,0.7,310,268,3.0,4.0,251,2.7,48,3.0,257,4.0,347,81,34,12.1,6.7,153,9.1
4589,07/25/22 20:00:00,215,7.0,,,2.7,114,1.3,161,4.4,306,3.7,174,1.0,270,274,3.0,4.4,253,2.7,49,3.0,257,4.4,343,79,34,12.6,7.0,150,9.1
4590,07/25/22 20:30:00,215,7.0,,,2.7,112,1.0,153,4.4,302,3.7,185,1.0,275,275,3.0,3.7,250,2.3,233,2.7,253,4.4,340,74,32,12.6,6.7,150,9.6
4591,07/25/22 21:00:00,212,7.0,,,3.4,117,1.3,143,4.7,299,3.7,170,1.0,264,275,3.5,3.4,248,3.0,251,2.7,248,4.7,337,70,28,11.6,6.4,146,9.6
4592,07/25/22 21:30:00,211,7.0,,,3.7,117,1.3,129,5.0,293,3.7,153,1.0,236,279,3.5,3.4,251,3.7,267,2.7,243,5.0,331,66,27,11.6,6.4,142,10.1
4593,07/25/22 22:00:00,211,6.0,,,4.4,118,1.3,133,5.4,286,3.4,126,1.3,247,279,3.5,3.0,250,4.0,272,2.7,246,5.4,330,65,27,11.1,6.4,140,10.1
4594,07/25/22 22:30:00,211,6.0,,,4.7,118,1.3,131,5.7,284,3.4,110,1.0,246,282,4.0,2.7,250,4.4,274,2.7,241,5.4,330,65,25,11.1,6.4,139,10.1
4595,07/25/22 23:00:00,211,5.5,,,4.4,117,1.0,131,5.0,284,3.0,138,1.3,243,282,3.5,2.3,248,4.7,274,2.7,241,5.4,330,62,24,10.6,6.0,139,10.6
4596,07/25/22 23:30:00,209,4.5,,,5.0,119,1.0,133,5.7,278,2.7,69,1.3,243,282,4.0,2.3,254,5.0,277,2.7,246,5.4,327,59,24,10.6,6.4,136,10.6
4597,07/26/22 00:00:00,209,4.0,,,5.4,119,1.0,126,5.4,274,2.7,53,1.3,236,279,4.0,1.7,250,5.0,277,2.7,241,5.7,327,59,22,10.6,6.4,136,10.1
4598,07/26/22 00:30:00,215,4.0,,,5.7,119,1.0,132,6.0,272,3.0,49,1.3,239,279,4.0,2.0,248,5.4,278,2.7,240,5.4,327,59,24,10.6,6.4,133,10.1
4599,07/26/22 01:00:00,213,4.5,,,5.4,119,1.0,132,5.7,274,2.7,46,1.3,232,281,4.0,1.7,256,5.7,278,2.7,246,5.4,326,59,21,9.6,6.4,135,10.6
4600,07/26/22 01:30:00,209,4.0,,,5.0,119,1.0,131,5.4,275,2.7,38,1.3,227,274,3.5,1.3,265,6.0,282,2.0,248,5.4,324,55,21,9.1,6.0,133,10.1
4601,07/26/22 02:00:00,209,3.5,,,5.0,119,1.0,129,5.4,272,2.3,45,1.0,229,274,3.5,1.7,248,5.4,277,1.3,260,5.0,327,58,21,9.6,5.7,136,9.1
4602,07/26/22 02:30:00,211,4.5,,,4.4,119,1.0,128,5.0,279,2.7,101,1.0,240,272,3.5,1.7,247,4.7,271,1.3,257,5.0,327,59,25,9.6,5.7,138,8.6
4603,07/26/22 03:00:00,215,3.5,,,5.0,118,1.0,131,5.4,272,2.7,45,1.3,227,270,3.5,1.7,251,5.4,278,1.3,248,5.0,326,56,22,9.1,6.0,135,8.6
4604,07/26/22 03:30:00,222,3.0,,,5.4,118,1.0,133,5.7,265,2.3,27,1.3,222,256,4.0,1.3,270,5.7,281,1.3,250,5.0,324,55,21,8.6,6.0,132,9.1
4605,07/26/22 04:00:00,232,3.0,,,5.7,118,1.0,132,5.7,263,2.3,18,1.3,212,248,4.0,1.3,277,6.0,284,1.3,256,5.0,321,55,18,8.6,6.4,129,9.6
4606,07/26/22 04:30:00,260,3.0,,,6.4,118,1.0,133,6.0,261,2.7,14,1.3,218,253,4.5,1.3,295,6.4,286,1.7,260,5.4,320,53,18,8.6,7.0,129,10.1
4607,07/26/22 05:00:00,256,3.0,,,6.4,118,1.3,136,6.4,263,2.7,21,1.3,211,261,4.5,1.3,292,6.4,286,1.7,257,5.4,321,53,18,9.1,6.7,129,10.1
4608,07/26/22 05:30:00,213,3.5,,,6.4,118,1.3,136,6.4,268,3.0,24,1.7,218,260,4.5,1.3,270,6.7,282,1.7,251,5.7,323,56,20,10.1,7.0,135,10.1
4609,07/26/22 06:00:00,212,5.0,,,5.4,121,1.0,132,5.7,278,3.0,70,1.3,236,277,4.5,1.7,247,6.0,274,1.7,248,5.7,327,59,24,11.1,6.7,138,10.6
4610,07/26/22 06:30:00,208,4.5,,,5.7,119,1.3,128,6.0,275,3.0,55,1.3,239,271,4.5,1.7,241,6.0,272,1.7,247,6.0,327,60,22,11.6,6.7,136,10.6
4611,07/26/22 07:00:00,212,5.0,,,5.0,119,1.0,129,5.4,281,3.0,76,1.3,248,275,4.5,2.0,244,5.0,270,1.7,247,5.7,327,62,25,11.6,6.7,139,10.6
4612,07/26/22 07:30:00,211,6.5,,,4.0,118,1.3,135,5.0,292,3.7,149,1.3,253,282,4.0,2.7,250,4.0,261,1.7,250,5.4,330,65,28,12.1,6.7,143,10.1
4613,07/26/22 08:00:00,209,5.5,,,4.0,119,1.0,136,4.7,288,3.0,140,1.0,250,281,3.5,2.3,247,4.4,270,1.3,251,5.0,330,65,27,11.1,6.0,142,10.1
4614,07/26/22 08:30:00,211,5.0,,,4.4,118,1.0,128,5.0,282,2.7,107,1.0,246,288,3.5,2.0,246,4.4,272,1.3,253,5.4,330,63,25,10.6,6.0,139,9.6
4615,07/26/22 09:00:00,211,5.5,,,4.0,118,1.0,135,4.7,286,3.0,122,1.0,253,279,3.0,2.3,248,3.7,264,1.3,251,5.0,330,65,28,10.6,6.0,139,9.1
4616,07/26/22 09:30:00,213,6.0,,,3.7,118,1.0,133,4.7,289,3.0,124,1.0,246,275,3.0,2.3,248,3.7,258,1.3,251,4.7,333,69,29,10.6,6.0,143,8.6
4617,07/26/22 10:00:00,212,6.5,,,3.7,118,1.3,136,4.7,292,3.4,156,1.0,251,279,3.5,2.3,251,3.7,265,1.3,254,5.0,331,66,45,11.1,6.4,143,9.6
4618,07/26/22 10:30:00,211,4.5,,,4.7,118,1.0,125,5.7,278,2.7,80,1.0,250,279,3.5,1.7,244,5.0,271,1.3,250,5.4,327,60,25,11.1,6.4,140,9.1
4619,07/26/22 11:00:00,209,4.5,,,4.4,119,1.0,128,5.0,281,2.7,95,1.3,248,282,4.0,1.7,240,5.0,272,1.3,248,5.0,329,62,24,10.1,6.0,139,9.6
4620,07/26/22 11:30:00,211,4.5,,,3.7,118,1.0,131,4.4,284,2.3,88,1.0,244,281,3.0,1.7,246,4.4,272,1.0,248,4.7,327,60,24,9.1,5.0,139,8.6
4621,07/26/22 12:00:00,211,4.5,,,3.0,119,0.7,138,3.7,289,2.3,145,0.7,253,275,2.5,2.0,250,3.0,264,1.0,254,4.0,331,65,28,9.1,5.0,143,7.5
4622,07/26/22 12:30:00,208,3.5,,,4.0,119,0.7,128,4.0,277,2.0,56,1.0,234,282,3.0,1.3,246,4.0,274,1.0,244,4.4,327,60,24,8.6,5.0,139,7.5
4623,07/26/22 13:00:00,209,3.5,,,4.0,119,0.7,131,4.7,277,2.0,72,1.0,229,279,3.0,1.3,247,4.4,275,1.0,247,4.4,327,59,22,8.1,5.0,136,8.1
4624,07/26/22 13:30:00,209,3.5,,,3.7,119,0.7,131,4.0,279,2.3,98,1.0,244,281,2.5,1.3,248,3.7,272,1.0,251,4.0,329,62,25,8.6,5.0,139,8.1
4625,07/26/22 14:00:00,211,3.5,,,3.4,119,0.7,131,4.0,279,2.0,83,0.7,241,268,2.5,1.3,250,3.4,274,1.0,250,4.0,330,59,25,8.1,4.7,139,7.0
4626,07/26/22 14:30:00,209,3.5,,,3.7,119,0.7,132,4.0,278,2.0,80,0.7,236,271,2.5,1.3,247,3.7,275,1.0,247,4.0,327,60,24,8.1,4.7,139,7.0
4627,07/26/22 15:00:00,213,2.5,,,3.7,119,0.7,132,4.0,272,1.7,42,0.7,229,271,2.5,1.0,248,4.0,277,1.0,250,4.0,326,59,24,7.5,4.7,136,7.0
4628,07/26/22 15:30:00,219,2.0,,,4.4,119,0.7,132,4.4,267,1.7,31,1.0,222,268,2.5,0.7,263,4.7,284,1.0,254,3.7,324,55,20,6.5,4.7,133,7.0
4629,07/26/22 16:00:00,299,2.0,,,4.7,118,0.7,140,4.7,258,1.7,15,1.0,211,230,3.0,1.0,319,4.7,288,1.0,260,4.0,321,55,18,6.5,5.0,131,7.5
4630,07/26/22 16:30:00,220,2.0,,,4.4,118,0.7,135,4.4,265,1.7,22,1.0,218,277,3.0,0.7,289,4.4,285,1.0,253,3.7,324,56,18,6.5,4.7,132,7.5
4631,07/26/22 17:00:00,212,2.5,,,3.4,121,0.7,132,3.7,272,1.7,45,0.7,233,271,2.5,1.3,250,3.7,278,0.7,246,3.7,329,62,22,6.5,4.4,136,7.0
4632,07/26/22 17:30:00,211,3.5,,,2.3,119,0.7,135,3.0,286,1.7,119,0.7,250,284,2.0,1.7,250,2.3,275,0.7,253,3.4,330,63,27,7.0,4.0,143,6.0
4633,07/26/22 18:00:00,209,2.5,,,2.3,119,0.3,138,2.7,281,1.3,95,0.7,247,281,1.5,1.3,250,2.7,274,0.7,253,3.4,329,62,25,6.5,3.7,139,5.5
4634,07/26/22 18:30:00,216,1.5,,,3.0,118,0.3,135,3.0,270,1.3,25,0.3,222,248,1.5,1.0,260,3.0,284,0.7,260,3.0,324,58,20,5.0,3.7,132,5.5
4635,07/26/22 19:00:00,343,1.0,,,3.7,118,0.3,143,3.0,253,1.0,8,0.7,195,223,2.0,1.0,268,2.3,288,1.0,279,3.0,317,62,13,4.5,4.0,122,5.5
4636,07/26/22 19:30:00,358,1.5,,,4.0,117,0.7,143,3.0,243,1.0,4,0.3,190,213,2.0,0.7,264,1.7,285,1.0,281,2.7,317,65,8,4.0,3.7,119,5.0
4637,07/26/22 20:00:00,4,1.5,,,4.7,117,0.7,146,2.7,236,1.0,355,0.3,175,145,1.5,1.0,256,0.7,292,1.0,299,2.7,314,81,3,3.5,3.4,115,5.5
4638,07/26/22 20:30:00,4,1.5,,,4.7,117,0.7,139,2.3,230,1.0,6,0.7,173,150,1.5,1.0,256,1.0,248,1.0,303,3.0,316,83,1,3.5,3.4,108,5.5
4639,07/26/22 21:00:00,351,1.0,,,4.4,115,0.7,112,2.0,222,0.7,348,0.7,163,136,1.5,1.0,251,1.3,246,1.0,300,2.7,319,83,358,3.5,2.7,107,5.5
4640,07/26/22 21:30:00,330,0.5,,,4.0,114,0.7,100,1.7,222,0.7,336,1.0,159,49,1.5,1.0,244,2.7,251,0.7,300,2.7,326,88,348,3.0,1.7,98,5.5
4641,07/26/22 22:00:00,326,0.5,,,4.0,114,0.7,100,1.7,220,1.0,300,1.0,157,8,1.0,1.0,243,3.0,253,0.7,299,3.0,329,95,348,3.0,1.7,94,5.5
4642,07/26/22 22:30:00,323,1.0,,,3.7,112,0.7,97,1.3,219,1.0,258,1.0,157,306,1.0,0.7,237,4.0,253,0.3,302,3.0,330,95,337,2.5,1.3,90,5.5
4643,07/26/22 23:00:00,317,0.5,,,3.4,111,0.7,94,1.0,223,1.3,218,1.0,154,316,0.5,0.3,246,4.7,253,0.3,310,2.0,330,253,330,3.0,1.3,84,5.0
4644,07/26/22 23:30:00,317,0.0,,,3.0,108,0.7,95,0.7,227,1.7,184,1.0,149,281,0.0,0.0,164,5.0,254,0.3,313,1.7,324,267,327,2.5,1.7,79,5.0
4645,07/27/22 00:00:00,320,0.0,,,2.7,105,0.7,95,0.7,237,3.0,167,1.0,145,209,0.0,0.0,119,5.4,254,0.0,321,1.0,319,285,317,2.5,1.7,74,4.5
4646,07/27/22 00:30:00,321,0.0,,,2.3,102,0.3,73,0.3,285,3.7,154,1.0,142,122,0.0,0.3,115,4.7,254,0.3,337,0.7,314,286,310,2.0,1.3,69,5.0
4647,07/27/22 01:00:00,323,0.0,,,1.7,86,0.3,45,0.3,326,5.4,143,1.0,129,154,0.0,0.7,117,5.0,253,0.3,343,0.7,331,281,307,2.5,1.3,66,4.5
4648,07/27/22 01:30:00,323,0.0,,,1.7,86,0.3,37,0.3,338,5.4,145,1.0,128,79,0.0,1.0,114,3.7,251,0.7,14,0.3,53,278,303,2.0,1.3,60,4.5
4649,07/27/22 02:00:00,329,0.0,,,1.7,81,0.0,6,0.3,344,5.0,143,1.0,131,69,0.0,1.3,112,3.4,250,0.7,46,0.3,83,277,299,1.5,1.3,56,4.5
4650,07/27/22 02:30:00,330,0.0,,,1.3,73,0.0,357,0.3,348,5.4,143,1.0,129,69,0.0,1.3,112,3.4,248,0.7,53,0.3,91,275,298,1.5,1.7,58,4.5
4651,07/27/22 03:00:00,330,0.0,,,1.3,79,0.0,344,0.3,345,5.0,139,1.0,131,69,0.0,1.3,112,3.0,248,0.7,56,0.3,95,272,298,1.5,1.7,56,4.5
4652,07/27/22 03:30:00,323,0.0,,,1.0,32,0.0,307,0.0,29,4.4,132,0.7,129,80,0.0,1.3,111,2.0,243,1.0,67,0.3,150,267,286,1.0,1.7,52,4.5
4653,07/27/22 04:00:00,316,0.0,,,1.0,14,0.3,300,0.3,105,4.4,126,0.7,110,69,0.0,1.3,112,2.3,237,1.0,72,0.3,212,260,292,1.5,2.0,45,4.5
4654,07/27/22 04:30:00,302,0.0,,,1.7,343,0.3,298,0.7,94,4.4,122,0.7,107,65,0.0,1.7,115,2.7,241,1.0,74,0.3,256,261,296,1.5,2.0,38,4.5
4655,07/27/22 05:00:00,306,0.0,,,2.0,336,0.3,299,0.7,88,4.7,121,1.0,110,66,0.0,1.7,117,3.0,243,0.7,74,0.3,230,263,295,2.0,2.0,37,4.5
4656,07/27/22 05:30:00,313,0.0,,,1.7,354,0.3,305,0.7,107,5.0,125,0.7,108,72,0.0,1.7,114,3.0,244,1.0,72,0.3,191,258,295,2.5,2.3,39,5.0
4657,07/27/22 06:00:00,310,0.0,,,1.7,350,0.3,298,0.7,100,5.0,124,1.0,101,66,0.0,1.7,117,3.0,246,1.0,76,0.3,232,260,296,2.5,2.3,39,4.5
4658,07/27/22 06:30:00,319,0.0,,,2.0,344,0.3,299,0.7,101,5.0,124,1.0,95,70,0.0,1.7,117,3.4,244,1.0,74,0.3,220,261,298,2.5,2.7,37,4.5
4659,07/27/22 07:00:00,312,0.0,,,2.0,348,0.3,299,0.7,97,4.7,122,1.0,102,70,0.0,1.7,118,3.0,243,0.7,74,0.3,213,263,296,2.0,2.3,37,5.0
4660,07/27/22 07:30:00,305,0.0,,,1.7,340,0.3,300,0.7,93,4.7,121,1.0,111,60,0.0,1.7,117,3.0,244,0.7,77,0.3,250,263,298,2.0,2.3,35,5.0
4661,07/27/22 08:00:00,317,0.0,,,1.7,334,0.3,302,0.7,81,4.4,118,1.0,104,62,0.0,1.7,117,3.0,243,1.0,74,0.3,250,271,284,1.5,2.0,35,4.5
4662,07/27/22 08:30:00,334,0.0,,,3.0,313,0.0,300,0.3,56,4.0,110,1.0,93,42,0.0,2.0,114,3.7,247,1.0,73,0.3,234,299,251,1.0,1.3,25,4.5
4663,07/27/22 09:00:00,331,0.0,,,3.0,312,0.0,314,0.3,49,4.0,105,1.7,69,34,0.0,1.7,112,3.4,247,1.0,72,0.3,218,300,248,1.5,1.3,18,4.5
4664,07/27/22 09:30:00,336,0.0,,,3.0,312,0.0,302,0.3,49,3.7,105,1.3,69,28,0.0,1.7,112,3.0,247,1.0,72,0.3,219,302,250,1.5,1.0,20,4.5
4665,07/27/22 10:00:00,334,0.0,,,4.0,306,0.0,310,0.3,46,4.4,102,1.3,65,37,0.0,1.7,110,2.3,246,1.0,73,0.3,219,302,248,1.5,1.0,14,4.5
4666,07/27/22 10:30:00,330,0.0,,,4.7,306,0.0,316,0.3,44,4.4,104,1.7,58,29,0.0,1.7,98,1.3,243,1.3,76,0.0,202,312,244,1.5,0.7,13,4.5
4667,07/27/22 11:00:00,331,0.0,,,3.4,310,0.0,310,0.3,59,4.0,110,1.0,87,46,0.0,1.7,112,3.4,247,1.0,72,0.3,219,296,251,1.5,1.3,27,4.5
4668,07/27/22 11:30:00,321,0.0,,,2.7,317,0.0,314,0.7,60,4.4,111,1.0,91,49,0.0,1.7,115,3.7,247,1.0,74,0.3,239,293,250,1.0,1.3,25,4.5
4669,07/27/22 12:00:00,327,0.0,,,3.0,310,0.0,306,0.3,49,3.7,105,1.3,70,29,0.0,1.7,111,2.7,246,1.0,73,0.3,218,302,247,1.5,1.0,20,4.0
4670,07/27/22 12:30:00,327,0.0,,,3.0,309,0.0,289,0.3,51,3.7,108,1.0,74,38,0.0,2.0,114,3.4,247,1.0,73,0.3,229,303,248,1.5,1.3,22,4.5
4671,07/27/22 13:00:00,324,0.0,,,2.0,321,0.0,303,0.3,63,4.0,111,1.0,101,48,0.0,1.7,115,3.4,246,1.0,73,0.3,239,293,250,1.0,1.3,29,4.0
4672,07/27/22 13:30:00,320,0.0,,,2.7,316,0.0,299,0.3,62,4.0,112,1.0,88,45,0.0,1.7,115,3.4,247,1.0,74,0.3,239,298,251,1.0,1.3,29,4.5
4673,07/27/22 14:00:00,340,0.0,,,2.7,310,0.0,314,0.3,49,3.4,107,1.0,69,35,0.0,1.3,112,2.7,246,0.7,73,0.3,227,303,246,1.0,1.0,20,4.0
4674,07/27/22 14:30:00,326,0.0,,,3.0,306,0.0,291,0.0,45,3.7,101,1.0,70,31,0.0,1.3,110,2.0,246,1.0,74,0.0,227,306,247,1.0,1.0,17,3.5
4675,07/27/22 15:00:00,340,0.0,,,3.7,306,0.0,293,0.0,49,3.7,102,1.3,66,29,0.0,1.3,104,1.3,244,1.0,74,0.0,206,309,244,1.0,0.7,13,3.5
4676,07/27/22 15:30:00,327,0.0,,,3.0,307,0.0,261,0.0,46,3.4,104,1.0,69,31,0.0,1.3,110,2.0,244,1.0,74,0.3,213,303,247,1.0,0.7,15,3.5
4677,07/27/22 16:00:00,327,0.0,,,2.3,312,0.0,289,0.0,52,3.4,108,1.0,65,31,0.0,1.7,112,2.3,247,0.7,72,0.3,229,302,247,1.0,1.0,20,3.0
4678,07/27/22 16:30:00,334,0.0,,,3.7,306,0.0,285,0.0,45,3.4,102,1.0,63,35,0.0,1.3,100,1.0,234,1.3,76,0.0,219,312,244,1.0,0.7,13,3.5
4679,07/27/22 17:00:00,330,0.0,,,3.7,307,0.0,303,0.3,48,3.4,101,1.3,60,29,0.0,1.7,97,1.0,237,1.7,77,0.0,170,309,246,1.0,0.7,13,3.5
4680,07/27/22 17:30:00,340,0.0,,,3.7,307,0.0,334,0.3,49,3.0,98,1.3,52,37,0.0,2.0,94,0.7,240,1.7,77,0.0,180,309,246,1.0,0.7,10,4.5
4681,07/27/22 18:00:00,331,0.0,,,3.0,307,0.3,317,0.3,60,2.0,77,1.7,34,28,0.0,2.3,97,1.0,230,2.0,77,0.0,152,310,240,1.0,0.7,8,5.0
4682,07/27/22 18:30:00,324,0.0,,,4.7,303,0.3,333,0.3,66,2.7,76,1.7,20,29,0.0,2.3,100,0.7,239,2.3,76,0.0,32,306,232,1.0,0.3,6,5.0
4683,07/27/22 19:00:00,331,0.0,,,4.0,305,0.3,340,0.3,60,2.7,81,1.7,29,34,0.0,2.7,97,1.0,233,2.3,77,0.0,121,309,239,1.0,0.7,7,5.0
4684,07/27/22 19:30:00,327,0.0,,,4.0,306,0.3,326,0.3,56,2.7,83,1.7,45,29,0.0,2.7,97,1.0,233,2.3,77,0.0,163,310,243,1.0,0.7,10,5.0
4685,07/27/22 20:00:00,326,0.0,,,3.7,306,0.3,326,0.3,56,2.7,80,1.7,31,35,0.0,2.7,97,1.3,232,2.3,77,0.0,59,309,246,1.0,0.7,6,5.5
4686,07/27/22 20:30:00,345,0.0,,,3.4,307,0.3,326,0.3,52,2.7,84,1.7,49,35,0.0,2.7,97,1.3,237,2.3,77,0.0,168,314,244,1.0,0.7,8,5.5
4687,07/27/22 21:00:00,338,0.0,,,3.4,307,0.3,316,0.3,56,2.7,83,1.7,41,29,0.0,2.3,95,1.0,234,2.3,77,0.0,146,314,247,1.0,0.7,8,5.5
4688,07/27/22 21:30:00,341,0.0,,,3.7,305,0.3,333,0.3,58,2.3,74,1.7,29,38,0.0,2.7,97,1.0,229,2.3,77,0.0,4,314,236,1.0,0.7,7,5.5
4689,07/27/22 22:00:00,329,0.0,,,4.7,303,0.3,326,0.3,66,2.7,77,1.7,20,28,0.0,2.7,100,1.0,222,2.3,77,0.0,58,316,227,1.5,0.3,3,5.5
4690,07/27/22 22:30:00,329,0.0,,,4.7,303,0.3,331,0.3,65,2.7,74,2.0,21,28,0.0,2.3,97,0.7,229,2.7,79,0.0,104,305,226,1.0,0.3,0,5.5
4691,07/27/22 23:00:00,314,0.0,,,4.4,303,0.7,336,0.3,62,2.7,70,2.0,17,27,0.0,3.0,97,0.7,215,3.0,80,0.0,117,295,222,0.5,0.3,357,6.0
4692,07/27/22 23:30:00,327,0.0,,,5.0,305,0.3,331,0.7,65,2.7,77,2.0,17,29,0.5,2.3,98,0.7,218,2.3,80,0.0,94,310,229,1.0,0.3,358,6.0
4693,07/28/22 00:00:00,321,0.0,,,4.7,303,0.7,340,0.7,62,2.7,74,2.3,17,24,0.5,2.7,98,1.0,225,2.7,80,0.0,101,309,223,1.0,0.3,1,6.0
4694,07/28/22 00:30:00,323,0.0,,,4.7,303,0.3,337,0.7,63,2.7,74,2.0,17,17,0.0,2.7,97,1.0,218,2.7,80,0.0,108,310,223,1.0,0.3,0,6.0
4695,07/28/22 01:00:00,327,0.0,,,5.0,303,0.7,340,0.7,66,3.0,79,2.3,20,24,0.5,2.7,98,1.0,226,2.7,80,0.0,76,302,223,1.5,0.3,0,6.0
4696,07/28/22 01:30:00,321,0.0,,,5.4,303,0.7,337,0.7,66,3.4,79,2.0,18,32,0.5,2.7,100,1.3,227,2.3,79,0.0,83,302,227,1.5,0.3,6,6.0
4697,07/28/22 02:00:00,321,0.0,,,5.0,303,0.7,338,0.7,67,3.0,77,2.3,17,28,0.5,2.7,98,1.0,225,2.7,79,0.0,69,313,225,1.0,0.3,1,6.0
