"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"155",2022-12-07 10:00:00,"2022-12-07","10","BEO-BASE","BEO","BASE","21350915",6.5,7,6.75,0.5
"156",2022-12-07 11:00:00,"2022-12-07","11","BEO-BASE","BEO","BASE","21350915",7,7,7,0
"157",2022-12-07 12:00:00,"2022-12-07","12","BEO-BASE","BEO","BASE","21350915",6.5,6.5,6.5,0
"158",2022-12-07 13:00:00,"2022-12-07","13","BEO-BASE","BEO","BASE","21350915",6,6.5,6.25,0.5
"159",2022-12-07 14:00:00,"2022-12-07","14","BEO-BASE","BEO","BASE","21350915",4.5,4.5,4.5,0
"160",2022-12-07 15:00:00,"2022-12-07","15","BEO-BASE","BEO","BASE","21350915",3.5,4.5,4,1
"161",2022-12-07 16:00:00,"2022-12-07","16","BEO-BASE","BEO","BASE","21350915",4,4.5,4.25,0.5
"162",2022-12-07 17:00:00,"2022-12-07","17","BEO-BASE","BEO","BASE","21350915",3.5,4,3.75,0.5
"163",2022-12-07 18:00:00,"2022-12-07","18","BEO-BASE","BEO","BASE","21350915",4,4,4,0
"164",2022-12-07 19:00:00,"2022-12-07","19","BEO-BASE","BEO","BASE","21350915",4,6.5,5.25,2.5
"165",2022-12-07 20:00:00,"2022-12-07","20","BEO-BASE","BEO","BASE","21350915",6.5,6.5,6.5,0
"166",2022-12-07 21:00:00,"2022-12-07","21","BEO-BASE","BEO","BASE","21350915",6,6.5,6.25,0.5
"167",2022-12-07 22:00:00,"2022-12-07","22","BEO-BASE","BEO","BASE","21350915",4.5,5.5,5,1
"168",2022-12-07 23:00:00,"2022-12-07","23","BEO-BASE","BEO","BASE","21350915",4,4,4,0
"169",2022-12-08,"2022-12-08","00","BEO-BASE","BEO","BASE","21350915",3.5,5.5,4.5,2
"170",2022-12-08 01:00:00,"2022-12-08","01","BEO-BASE","BEO","BASE","21350915",6,6,6,0
"171",2022-12-08 02:00:00,"2022-12-08","02","BEO-BASE","BEO","BASE","21350915",6,6,6,0
"172",2022-12-08 03:00:00,"2022-12-08","03","BEO-BASE","BEO","BASE","21350915",4.5,5,4.75,0.5
"173",2022-12-08 04:00:00,"2022-12-08","04","BEO-BASE","BEO","BASE","21350915",5.5,5.5,5.5,0
"174",2022-12-08 05:00:00,"2022-12-08","05","BEO-BASE","BEO","BASE","21350915",6.5,7,6.75,0.5
"175",2022-12-08 06:00:00,"2022-12-08","06","BEO-BASE","BEO","BASE","21350915",6,6,6,0
"176",2022-12-08 07:00:00,"2022-12-08","07","BEO-BASE","BEO","BASE","21350915",5.5,6.5,6,1
"177",2022-12-08 08:00:00,"2022-12-08","08","BEO-BASE","BEO","BASE","21350915",5,6,5.5,1
"178",2022-12-08 09:00:00,"2022-12-08","09","BEO-BASE","BEO","BASE","21350915",4,4.5,4.25,0.5
"179",2022-12-08 10:00:00,"2022-12-08","10","BEO-BASE","BEO","BASE","21350915",3,4,3.5,1
"180",2022-12-08 11:00:00,"2022-12-08","11","BEO-BASE","BEO","BASE","21350915",3.5,4,3.75,0.5
"181",2022-12-08 12:00:00,"2022-12-08","12","BEO-BASE","BEO","BASE","21350915",4.5,4.5,4.5,0
"182",2022-12-08 13:00:00,"2022-12-08","13","BEO-BASE","BEO","BASE","21350915",3.5,4,3.75,0.5
"183",2022-12-08 14:00:00,"2022-12-08","14","BEO-BASE","BEO","BASE","21350915",4,4,4,0
"184",2022-12-08 15:00:00,"2022-12-08","15","BEO-BASE","BEO","BASE","21350915",2.5,3,2.75,0.5
"185",2022-12-08 16:00:00,"2022-12-08","16","BEO-BASE","BEO","BASE","21350915",1.5,2,1.75,0.5
"186",2022-12-08 17:00:00,"2022-12-08","17","BEO-BASE","BEO","BASE","21350915",1.5,2,1.75,0.5
"187",2022-12-08 18:00:00,"2022-12-08","18","BEO-BASE","BEO","BASE","21350915",1,2,1.5,1
"188",2022-12-08 19:00:00,"2022-12-08","19","BEO-BASE","BEO","BASE","21350915",2,2,2,0
"189",2022-12-08 20:00:00,"2022-12-08","20","BEO-BASE","BEO","BASE","21350915",1,1.5,1.25,0.5
"190",2022-12-08 21:00:00,"2022-12-08","21","BEO-BASE","BEO","BASE","21350915",0,0.5,0.25,0.5
"191",2022-12-08 22:00:00,"2022-12-08","22","BEO-BASE","BEO","BASE","21350915",0,0,0,0
"192",2022-12-08 23:00:00,"2022-12-08","23","BEO-BASE","BEO","BASE","21350915",0,0,0,0
"193",2022-12-09,"2022-12-09","00","BEO-BASE","BEO","BASE","21350915",0,0,0,0
"194",2022-12-09 01:00:00,"2022-12-09","01","BEO-BASE","BEO","BASE","21350915",0,0,0,0
"195",2022-12-09 02:00:00,"2022-12-09","02","BEO-BASE","BEO","BASE","21350915",0,0,0,0
"196",2022-12-09 03:00:00,"2022-12-09","03","BEO-BASE","BEO","BASE","21350915",0.5,1,0.75,0.5
"197",2022-12-09 04:00:00,"2022-12-09","04","BEO-BASE","BEO","BASE","21350915",1,1,1,0
"198",2022-12-09 05:00:00,"2022-12-09","05","BEO-BASE","BEO","BASE","21350915",0,0,0,0
"199",2022-12-09 06:00:00,"2022-12-09","06","BEO-BASE","BEO","BASE","21350915",0,0,0,0
"200",2022-12-09 07:00:00,"2022-12-09","07","BEO-BASE","BEO","BASE","21350915",0.5,1,0.75,0.5
"201",2022-12-09 08:00:00,"2022-12-09","08","BEO-BASE","BEO","BASE","21350915",0.5,0.5,0.5,0
"202",2022-12-09 09:00:00,"2022-12-09","09","BEO-BASE","BEO","BASE","21350915",0.5,0.5,0.5,0
"203",2022-12-09 10:00:00,"2022-12-09","10","BEO-BASE","BEO","BASE","21350915",0,0.5,0.25,0.5
"204",2022-12-09 11:00:00,"2022-12-09","11","BEO-BASE","BEO","BASE","21350915",0.5,2.5,1.5,2
"205",2022-12-09 12:00:00,"2022-12-09","12","BEO-BASE","BEO","BASE","21350915",1.5,2.5,2,1
"206",2022-12-09 13:00:00,"2022-12-09","13","BEO-BASE","BEO","BASE","21350915",1,1,1,0
"207",2022-12-09 14:00:00,"2022-12-09","14","BEO-BASE","BEO","BASE","21350915",1.5,1.5,1.5,0
