"","date","station","sensor","depth","wdiravg"
"1796","2022-12-17","SSMH","SSMH-SB",3,114.020833333333
"1797","2022-12-18","SSMH","SSMH-SB",3,133
"1798","2022-12-19","SSMH","SSMH-SB",3,131.4375
"1799","2022-12-20","SSMH","SSMH-SB",3,175.451612903226
"1800","2023-03-05","SSMH","SSMH-SB",3,97.5
"1801","2023-03-06","SSMH","SSMH-SB",3,107
"1802","2023-03-07","SSMH","SSMH-SB",3,89.75
"1803","2023-03-08","SSMH","SSMH-SB",3,134
"1804","2023-03-09","SSMH","SSMH-SB",3,21.5
"1805","2023-03-10","SSMH","SSMH-SB",3,41
"1806","2023-03-11","SSMH","SSMH-SB",3,32.3333333333333
"1807","2023-03-12","SSMH","SSMH-SB",3,18
"1808","2023-03-13","SSMH","SSMH-SB",3,30.75
"1809","2023-03-14","SSMH","SSMH-SB",3,141
"1810","2023-03-15","SSMH","SSMH-SB",3,198.25
"1811","2023-03-16","SSMH","SSMH-SB",3,14.25
"1812","2023-03-17","SSMH","SSMH-SB",3,63.95
"1813","2023-03-18","SSMH","SSMH-SB",3,79.1666666666667
"1814","2023-03-19","SSMH","SSMH-SB",3,109.5
"1815","2023-03-20","SSMH","SSMH-SB",3,87.4117647058823
"1816","2023-03-21","SSMH","SSMH-SB",3,117
"1817","2023-03-22","SSMH","SSMH-SB",3,116.25
"1818","2023-03-23","SSMH","SSMH-SB",3,145
"1819","2023-04-03","SSMH","SSMH-SB",3,311.514018691589
"1820","2023-04-04","SSMH","SSMH-SB",3,90.298611111111
"1821","2023-04-05","SSMH","SSMH-SB",3,23.5277777777778
"1822","2023-04-06","SSMH","SSMH-SB",3,126.597222222222
"1823","2023-04-07","SSMH","SSMH-SB",3,78.9375
"1824","2023-04-08","SSMH","SSMH-SB",3,147.052083333333
"1825","2023-04-09","SSMH","SSMH-SB",3,110.052083333333
"1826","2023-04-10","SSMH","SSMH-SB",3,144.875
"1827","2023-04-11","SSMH","SSMH-SB",3,223.076388888889
"1828","2023-04-12","SSMH","SSMH-SB",3,192.993055555556
"1829","2023-04-13","SSMH","SSMH-SB",3,107.440972222222
"1830","2023-04-14","SSMH","SSMH-SB",3,145.520833333333
"1831","2023-04-15","SSMH","SSMH-SB",3,153.256944444444
"1832","2023-04-16","SSMH","SSMH-SB",3,146.895833333333
"1833","2023-04-17","SSMH","SSMH-SB",3,187.5
"1834","2023-04-18","SSMH","SSMH-SB",3,156.920138888889
"1835","2023-04-19","SSMH","SSMH-SB",3,101.791666666667
"1836","2023-04-20","SSMH","SSMH-SB",3,153.131944444444
"1837","2023-04-21","SSMH","SSMH-SB",3,143.447916666667
"1838","2023-04-22","SSMH","SSMH-SB",3,191.006944444444
"1839","2023-04-23","SSMH","SSMH-SB",3,167.041666666667
"1840","2023-04-24","SSMH","SSMH-SB",3,182.177083333333
"1841","2023-04-25","SSMH","SSMH-SB",3,159.475694444444
"1842","2023-04-26","SSMH","SSMH-SB",3,67.4618055555555
"1843","2023-04-27","SSMH","SSMH-SB",3,149.375
"1844","2023-04-28","SSMH","SSMH-SB",3,173.059027777778
"1845","2023-04-29","SSMH","SSMH-SB",3,174.614583333333
"1846","2023-04-30","SSMH","SSMH-SB",3,138.715277777778
"1847","2023-05-01","SSMH","SSMH-SB",3,188.3125
"1848","2023-05-02","SSMH","SSMH-SB",3,214.34375
"1849","2023-05-03","SSMH","SSMH-SB",3,181.177083333333
"1850","2023-05-04","SSMH","SSMH-SB",3,132.270833333333
"1851","2023-05-05","SSMH","SSMH-SB",3,211.645833333333
"1852","2023-05-06","SSMH","SSMH-SB",3,117.472222222222
"1853","2023-05-07","SSMH","SSMH-SB",3,115.649305555555
"1854","2023-05-08","SSMH","SSMH-SB",3,81.1458333333334
"1855","2023-05-09","SSMH","SSMH-SB",3,91.0381944444445
"1856","2023-05-10","SSMH","SSMH-SB",3,97.5208333333334
"1857","2023-05-11","SSMH","SSMH-SB",3,144.243055555556
"1858","2023-05-12","SSMH","SSMH-SB",3,108.413194444444
"1859","2023-05-13","SSMH","SSMH-SB",3,95.4131944444444
"1860","2023-05-14","SSMH","SSMH-SB",3,86.5416666666667
"1861","2023-05-15","SSMH","SSMH-SB",3,153.208333333333
"1862","2023-05-16","SSMH","SSMH-SB",3,111.152777777778
"1863","2023-05-17","SSMH","SSMH-SB",3,152.701388888889
"1864","2023-05-18","SSMH","SSMH-SB",3,227.975694444445
"1865","2023-05-19","SSMH","SSMH-SB",3,207.395833333333
"1866","2023-05-20","SSMH","SSMH-SB",3,128.586805555556
"1867","2023-05-21","SSMH","SSMH-SB",3,136.055555555555
"1868","2023-05-22","SSMH","SSMH-SB",3,198.8125
"1869","2023-05-23","SSMH","SSMH-SB",3,139.829861111111
"1870","2023-05-24","SSMH","SSMH-SB",3,177.489583333333
"1871","2023-05-25","SSMH","SSMH-SB",3,122.798611111111
"1872","2023-05-26","SSMH","SSMH-SB",3,140.104166666667
"1873","2023-05-27","SSMH","SSMH-SB",3,178.215277777778
"1874","2023-05-28","SSMH","SSMH-SB",3,154.225694444445
"1875","2023-05-29","SSMH","SSMH-SB",3,238.538194444444
"1876","2023-05-30","SSMH","SSMH-SB",3,133.263888888889
"1877","2023-05-31","SSMH","SSMH-SB",3,91.4375
"1878","2023-06-01","SSMH","SSMH-SB",3,200.993055555556
"1879","2023-06-02","SSMH","SSMH-SB",3,112.746527777778
"1880","2023-06-03","SSMH","SSMH-SB",3,130.069444444445
"1881","2023-06-04","SSMH","SSMH-SB",3,205.142361111111
"1882","2023-06-05","SSMH","SSMH-SB",3,195.805555555556
"1883","2023-06-06","SSMH","SSMH-SB",3,182.09375
"1884","2023-06-07","SSMH","SSMH-SB",3,167.815972222222
"1885","2023-06-08","SSMH","SSMH-SB",3,176.128472222222
"1886","2023-06-09","SSMH","SSMH-SB",3,191.538194444444
"1887","2023-06-10","SSMH","SSMH-SB",3,196.836805555556
"1888","2023-06-11","SSMH","SSMH-SB",3,120.934027777778
"1889","2023-06-12","SSMH","SSMH-SB",3,120.75
"1890","2023-06-13","SSMH","SSMH-SB",3,193.965277777778
"1891","2023-06-14","SSMH","SSMH-SB",3,143.322916666667
"1892","2023-06-15","SSMH","SSMH-SB",3,158.694444444444
"1893","2023-06-16","SSMH","SSMH-SB",3,153.628472222222
"1894","2023-06-17","SSMH","SSMH-SB",3,147.121527777778
"1895","2023-06-18","SSMH","SSMH-SB",3,124.954861111111
"1896","2023-06-19","SSMH","SSMH-SB",3,194.274305555556
"1897","2023-06-20","SSMH","SSMH-SB",3,223.366812227074
"1898","2023-06-28","SSMH","SSMH-SB",3,117.102941176471
"1899","2023-06-29","SSMH","SSMH-SB",3,142.038194444445
"1900","2023-06-30","SSMH","SSMH-SB",3,152.434027777778
"1901","2023-07-01","SSMH","SSMH-SB",3,249.958333333333
"1902","2023-07-02","SSMH","SSMH-SB",3,120.513888888889
"1903","2023-07-03","SSMH","SSMH-SB",3,116.09375
"1904","2023-07-04","SSMH","SSMH-SB",3,96.201388888889
"1905","2023-07-05","SSMH","SSMH-SB",3,198.583333333333
"1906","2023-07-06","SSMH","SSMH-SB",3,111.305555555556
"1907","2023-07-07","SSMH","SSMH-SB",3,159.177083333333
"1908","2023-07-08","SSMH","SSMH-SB",3,115.666666666667
"1909","2023-07-09","SSMH","SSMH-SB",3,79.1388888888889
"1910","2023-07-10","SSMH","SSMH-SB",3,128.597222222222
"1911","2023-07-11","SSMH","SSMH-SB",3,110.736111111111
"1912","2023-07-12","SSMH","SSMH-SB",3,63.2604166666667
"1913","2023-07-13","SSMH","SSMH-SB",3,123.180555555556
"1914","2023-07-14","SSMH","SSMH-SB",3,185.079861111111
"1915","2023-07-15","SSMH","SSMH-SB",3,161
"1916","2022-06-17","TNHA","TNHA-SA",3,238.121428571429
"1917","2022-06-18","TNHA","TNHA-SA",3,310.486111111111
"1918","2022-06-19","TNHA","TNHA-SA",3,144.326388888889
"1919","2022-06-20","TNHA","TNHA-SA",3,125.378472222222
"1920","2022-06-21","TNHA","TNHA-SA",3,268.315972222222
"1921","2022-06-22","TNHA","TNHA-SA",3,240.732638888889
"1922","2022-06-23","TNHA","TNHA-SA",3,214.517361111111
"1923","2022-06-24","TNHA","TNHA-SA",3,244.041666666667
"1924","2022-06-25","TNHA","TNHA-SA",3,138.739583333333
"1925","2022-06-26","TNHA","TNHA-SA",3,190.024305555555
"1926","2022-06-27","TNHA","TNHA-SA",3,178.5
"1927","2022-06-28","TNHA","TNHA-SA",3,266.447916666667
"1928","2022-06-29","TNHA","TNHA-SA",3,252.288194444445
"1929","2022-06-30","TNHA","TNHA-SA",3,296.891891891892
"1930","2022-07-01","TNHA","TNHA-SA",3,129.895833333333
"1931","2022-07-02","TNHA","TNHA-SA",3,130.229166666667
"1932","2022-07-03","TNHA","TNHA-SA",3,119.333333333333
"1933","2022-07-04","TNHA","TNHA-SA",3,115.75
"1934","2022-07-05","TNHA","TNHA-SA",3,110.791666666667
"1935","2022-07-06","TNHA","TNHA-SA",3,233.166666666667
"1936","2022-07-07","TNHA","TNHA-SA",3,117.645833333333
"1937","2022-07-08","TNHA","TNHA-SA",3,112.5625
"1938","2022-07-09","TNHA","TNHA-SA",3,122.291666666667
"1939","2022-07-10","TNHA","TNHA-SA",3,133.416666666667
"1940","2022-07-11","TNHA","TNHA-SA",3,319.354166666667
"1941","2022-07-12","TNHA","TNHA-SA",3,134.041666666667
"1942","2022-07-13","TNHA","TNHA-SA",3,158.041666666667
"1943","2022-07-14","TNHA","TNHA-SA",3,221.958333333333
"1944","2022-07-15","TNHA","TNHA-SA",3,280.625
"1945","2022-07-16","TNHA","TNHA-SA",3,223.5625
"1946","2022-07-17","TNHA","TNHA-SA",3,131.270833333333
"1947","2022-07-18","TNHA","TNHA-SA",3,156.270833333333
"1948","2022-07-19","TNHA","TNHA-SA",3,241.1875
"1949","2022-07-20","TNHA","TNHA-SA",3,119.166666666667
"1950","2022-07-21","TNHA","TNHA-SA",3,129.375
"1951","2022-07-22","TNHA","TNHA-SA",3,135.458333333333
"1952","2022-07-23","TNHA","TNHA-SA",3,116.791666666667
"1953","2022-07-24","TNHA","TNHA-SA",3,99.0208333333333
"1954","2022-07-25","TNHA","TNHA-SA",3,135.729166666667
"1955","2022-07-26","TNHA","TNHA-SA",3,129.041666666667
"1956","2022-07-27","TNHA","TNHA-SA",3,284.125
"1957","2022-07-28","TNHA","TNHA-SA",3,321.020833333333
"1958","2022-07-29","TNHA","TNHA-SA",3,305.166666666667
"1959","2022-07-30","TNHA","TNHA-SA",3,132.583333333333
"1960","2022-07-31","TNHA","TNHA-SA",3,132.5
"1961","2022-08-01","TNHA","TNHA-SA",3,131.166666666667
"1962","2022-08-02","TNHA","TNHA-SA",3,117.833333333333
"1963","2022-08-03","TNHA","TNHA-SA",3,205.541666666667
"1964","2022-08-04","TNHA","TNHA-SA",3,272.291666666667
"1965","2022-08-05","TNHA","TNHA-SA",3,205.229166666667
"1966","2022-08-06","TNHA","TNHA-SA",3,321.333333333333
"1967","2022-08-07","TNHA","TNHA-SA",3,202.979166666667
"1968","2022-08-08","TNHA","TNHA-SA",3,142.1875
"1969","2022-08-09","TNHA","TNHA-SA",3,255.5625
"1970","2022-08-10","TNHA","TNHA-SA",3,308.5
"1971","2022-08-11","TNHA","TNHA-SA",3,308.791666666667
"1972","2022-08-12","TNHA","TNHA-SA",3,286.208333333333
"1973","2022-08-13","TNHA","TNHA-SA",3,302.666666666667
"1974","2022-08-14","TNHA","TNHA-SA",3,184.770833333333
"1975","2022-08-15","TNHA","TNHA-SA",3,115.604166666667
"1976","2022-08-16","TNHA","TNHA-SA",3,121.145833333333
"1977","2022-08-17","TNHA","TNHA-SA",3,119.270833333333
"1978","2022-08-18","TNHA","TNHA-SA",3,111.1875
"1979","2022-08-19","TNHA","TNHA-SA",3,124.958333333333
"1980","2022-08-20","TNHA","TNHA-SA",3,124.791666666667
"1981","2022-08-21","TNHA","TNHA-SA",3,136.145833333333
"1982","2022-08-22","TNHA","TNHA-SA",3,140.145833333333
"1983","2022-08-23","TNHA","TNHA-SA",3,137.875
"1984","2022-08-24","TNHA","TNHA-SA",3,135.041666666667
"1985","2022-08-25","TNHA","TNHA-SA",3,262.833333333333
"1986","2022-08-26","TNHA","TNHA-SA",3,119.625
"1987","2022-08-27","TNHA","TNHA-SA",3,219.5
"1988","2022-08-28","TNHA","TNHA-SA",3,314.770833333333
"1989","2022-08-29","TNHA","TNHA-SA",3,149.645833333333
"1990","2022-08-30","TNHA","TNHA-SA",3,109.125
"1991","2022-08-31","TNHA","TNHA-SA",3,126.770833333333
"1992","2022-09-01","TNHA","TNHA-SA",3,134.833333333333
"1993","2022-09-02","TNHA","TNHA-SA",3,114.875
"1994","2022-09-03","TNHA","TNHA-SA",3,110.5625
"1995","2022-09-04","TNHA","TNHA-SA",3,224.208333333333
"1996","2022-09-05","TNHA","TNHA-SA",3,253.291666666667
"1997","2022-09-06","TNHA","TNHA-SA",3,116.9375
"1998","2022-09-07","TNHA","TNHA-SA",3,112.458333333333
"1999","2022-09-08","TNHA","TNHA-SA",3,110.916666666667
"2000","2022-09-09","TNHA","TNHA-SA",3,125.916666666667
"2001","2022-09-10","TNHA","TNHA-SA",3,129.354166666667
"2002","2022-09-11","TNHA","TNHA-SA",3,130.104166666667
"2003","2022-09-12","TNHA","TNHA-SA",3,132.791666666667
"2004","2022-09-13","TNHA","TNHA-SA",3,142.645833333333
"2005","2022-09-14","TNHA","TNHA-SA",3,134.104166666667
"2006","2022-09-15","TNHA","TNHA-SA",3,140.75
"2007","2022-09-16","TNHA","TNHA-SA",3,145.520833333333
"2008","2022-09-17","TNHA","TNHA-SA",3,157.782608695652
"2009","2022-09-18","TNHA","TNHA-SA",3,139
"2010","2022-09-19","TNHA","TNHA-SA",3,134.135416666667
"2011","2022-09-20","TNHA","TNHA-SA",3,120.569444444444
"2012","2022-09-21","TNHA","TNHA-SA",3,142.159722222222
"2013","2022-09-22","TNHA","TNHA-SA",3,119.985074626866
"2014","2022-09-23","TNHA","TNHA-SA",3,133.833333333333
"2015","2022-09-24","TNHA","TNHA-SA",3,117.1875
"2016","2022-09-25","TNHA","TNHA-SA",3,133.4375
"2017","2022-09-26","TNHA","TNHA-SA",3,128.625
"2018","2022-09-27","TNHA","TNHA-SA",3,120.333333333333
"2019","2022-09-28","TNHA","TNHA-SA",3,117.895833333333
"2020","2022-09-29","TNHA","TNHA-SA",3,137.375
"2021","2022-09-30","TNHA","TNHA-SA",3,137.541666666667
"2022","2022-10-01","TNHA","TNHA-SA",3,122.75
"2023","2022-10-02","TNHA","TNHA-SA",3,113.8125
"2024","2022-10-03","TNHA","TNHA-SA",3,116
"2025","2022-10-04","TNHA","TNHA-SA",3,145.1875
"2026","2022-10-05","TNHA","TNHA-SA",3,192.125
"2027","2022-10-06","TNHA","TNHA-SA",3,149.270833333333
"2028","2022-10-07","TNHA","TNHA-SA",3,174.145833333333
"2029","2022-10-08","TNHA","TNHA-SA",3,221.208333333333
"2030","2022-10-09","TNHA","TNHA-SA",3,158.5625
"2031","2022-10-10","TNHA","TNHA-SA",3,220.166666666667
"2032","2022-10-11","TNHA","TNHA-SA",3,286.770833333333
"2033","2022-10-12","TNHA","TNHA-SA",3,300.354166666667
"2034","2022-10-13","TNHA","TNHA-SA",3,317.729166666667
"2035","2022-10-14","TNHA","TNHA-SA",3,323.875
"2036","2022-10-15","TNHA","TNHA-SA",3,136.854166666667
"2037","2022-10-16","TNHA","TNHA-SA",3,124.104166666667
"2038","2022-10-17","TNHA","TNHA-SA",3,135.666666666667
"2039","2022-10-18","TNHA","TNHA-SA",3,125.25
"2040","2022-10-19","TNHA","TNHA-SA",3,138.291666666667
"2041","2022-10-20","TNHA","TNHA-SA",3,140.708333333333
"2042","2022-10-21","TNHA","TNHA-SA",3,136.520833333333
"2043","2022-10-22","TNHA","TNHA-SA",3,127.166666666667
"2044","2022-10-23","TNHA","TNHA-SA",3,115.8125
"2045","2022-10-24","TNHA","TNHA-SA",3,114.895833333333
"2046","2022-10-25","TNHA","TNHA-SA",3,115
"2047","2022-10-26","TNHA","TNHA-SA",3,126.3125
"2048","2022-10-27","TNHA","TNHA-SA",3,130.75
"2049","2022-10-28","TNHA","TNHA-SA",3,123.104166666667
"2050","2022-10-29","TNHA","TNHA-SA",3,141.833333333333
"2051","2022-10-30","TNHA","TNHA-SA",3,127.1875
"2052","2022-10-31","TNHA","TNHA-SA",3,113.25
"2053","2022-11-01","TNHA","TNHA-SA",3,116.5625
"2054","2022-11-02","TNHA","TNHA-SA",3,112.0625
"2055","2022-11-03","TNHA","TNHA-SA",3,126.3125
"2056","2022-11-04","TNHA","TNHA-SA",3,122.645833333333
"2057","2022-11-05","TNHA","TNHA-SA",3,132.125
"2058","2022-11-06","TNHA","TNHA-SA",3,120.729166666667
"2059","2022-11-07","TNHA","TNHA-SA",3,199.416666666667
"2060","2022-11-08","TNHA","TNHA-SA",3,120.1875
"2061","2022-11-09","TNHA","TNHA-SA",3,140.229166666667
"2062","2022-11-10","TNHA","TNHA-SA",3,195.604166666667
"2063","2022-11-11","TNHA","TNHA-SA",3,139.8125
"2064","2022-11-12","TNHA","TNHA-SA",3,124.770833333333
"2065","2022-11-13","TNHA","TNHA-SA",3,122.4375
"2066","2022-11-14","TNHA","TNHA-SA",3,152.1875
"2067","2022-11-15","TNHA","TNHA-SA",3,207.020833333333
"2068","2022-11-16","TNHA","TNHA-SA",3,153.5625
"2069","2022-11-17","TNHA","TNHA-SA",3,218.020833333333
"2070","2022-11-18","TNHA","TNHA-SA",3,211.791666666667
"2071","2022-11-19","TNHA","TNHA-SA",3,316.166666666667
"2072","2022-11-20","TNHA","TNHA-SA",3,137.979166666667
"2073","2022-11-21","TNHA","TNHA-SA",3,131.9375
"2074","2022-11-22","TNHA","TNHA-SA",3,130.895833333333
"2075","2022-11-23","TNHA","TNHA-SA",3,133.744680851064
"2076","2022-11-24","TNHA","TNHA-SA",3,114.9375
"2077","2022-11-25","TNHA","TNHA-SA",3,130.166666666667
"2078","2022-11-26","TNHA","TNHA-SA",3,125.416666666667
"2079","2022-11-27","TNHA","TNHA-SA",3,141.4375
"2080","2022-11-28","TNHA","TNHA-SA",3,145.479166666667
"2081","2022-11-29","TNHA","TNHA-SA",3,167.041666666667
"2082","2022-11-30","TNHA","TNHA-SA",3,271.833333333333
"2083","2022-12-01","TNHA","TNHA-SA",3,178.5
"2084","2022-12-02","TNHA","TNHA-SA",3,217.791666666667
"2085","2022-12-03","TNHA","TNHA-SA",3,249.0625
"2086","2022-12-04","TNHA","TNHA-SA",3,111.270833333333
"2087","2022-12-05","TNHA","TNHA-SA",3,139.708333333333
"2088","2022-12-06","TNHA","TNHA-SA",3,138.375
"2089","2022-12-07","TNHA","TNHA-SA",3,118.041666666667
"2090","2022-12-08","TNHA","TNHA-SA",3,140.479166666667
"2091","2022-12-09","TNHA","TNHA-SA",3,213.895833333333
"2092","2022-12-10","TNHA","TNHA-SA",3,203.458333333333
"2093","2022-12-11","TNHA","TNHA-SA",3,131.166666666667
"2094","2022-12-12","TNHA","TNHA-SA",3,157.354166666667
"2095","2022-12-13","TNHA","TNHA-SA",3,217.104166666667
"2096","2022-12-14","TNHA","TNHA-SA",3,276.395833333333
"2097","2022-12-15","TNHA","TNHA-SA",3,254.6875
"2098","2022-12-16","TNHA","TNHA-SA",3,319.229166666667
"2099","2022-12-17","TNHA","TNHA-SA",3,132.645833333333
"2100","2022-12-18","TNHA","TNHA-SA",3,155.75
"2101","2022-12-19","TNHA","TNHA-SA",3,208.083333333333
"2102","2022-12-20","TNHA","TNHA-SA",3,126.541666666667
"2103","2022-12-21","TNHA","TNHA-SA",3,181.5
"2104","2022-12-22","TNHA","TNHA-SA",3,236.208333333333
"2105","2022-12-23","TNHA","TNHA-SA",3,147.3125
"2106","2022-12-24","TNHA","TNHA-SA",3,132.625
"2107","2022-12-25","TNHA","TNHA-SA",3,119.729166666667
"2108","2022-12-26","TNHA","TNHA-SA",3,124.645833333333
"2109","2022-12-27","TNHA","TNHA-SA",3,142.6875
"2110","2022-12-28","TNHA","TNHA-SA",3,129.7
"2111","2023-03-05","TNHA","TNHA-SA",3,131
"2112","2023-03-06","TNHA","TNHA-SA",3,102.75
"2113","2023-03-07","TNHA","TNHA-SA",3,107
"2114","2023-03-08","TNHA","TNHA-SA",3,187.5
"2115","2023-03-09","TNHA","TNHA-SA",3,310
"2116","2023-03-10","TNHA","TNHA-SA",3,173.5
"2117","2023-03-11","TNHA","TNHA-SA",3,259
"2118","2023-03-12","TNHA","TNHA-SA",3,309
"2119","2023-03-13","TNHA","TNHA-SA",3,310.25
"2120","2023-03-14","TNHA","TNHA-SA",3,187
"2121","2023-03-15","TNHA","TNHA-SA",3,305.75
"2122","2023-03-16","TNHA","TNHA-SA",3,228.5
"2123","2023-03-17","TNHA","TNHA-SA",3,131.428571428571
"2124","2023-03-18","TNHA","TNHA-SA",3,107.833333333333
"2125","2023-03-19","TNHA","TNHA-SA",3,105.041666666667
"2126","2023-03-20","TNHA","TNHA-SA",3,107.416666666667
"2127","2023-03-21","TNHA","TNHA-SA",3,104.666666666667
"2128","2023-03-22","TNHA","TNHA-SA",3,108.25
"2129","2023-03-23","TNHA","TNHA-SA",3,126.125
"2130","2023-03-24","TNHA","TNHA-SA",3,196.25
"2131","2023-03-25","TNHA","TNHA-SA",3,250.375
"2132","2023-03-26","TNHA","TNHA-SA",3,112.5
"2133","2023-03-27","TNHA","TNHA-SA",3,191.583333333333
"2134","2023-03-28","TNHA","TNHA-SA",3,287.041666666667
"2135","2023-03-29","TNHA","TNHA-SA",3,212.25
"2136","2023-03-30","TNHA","TNHA-SA",3,105.041666666667
"2137","2023-03-31","TNHA","TNHA-SA",3,150.333333333333
"2138","2023-04-01","TNHA","TNHA-SA",3,152.083333333333
"2139","2023-04-02","TNHA","TNHA-SA",3,125.291666666667
"2140","2023-04-03","TNHA","TNHA-SA",3,268.208333333333
"2141","2023-04-04","TNHA","TNHA-SA",3,304.958333333333
"2142","2023-04-05","TNHA","TNHA-SA",3,309.375
"2143","2023-04-06","TNHA","TNHA-SA",3,121.791666666667
"2144","2023-04-07","TNHA","TNHA-SA",3,133.541666666667
"2145","2023-04-08","TNHA","TNHA-SA",3,262.708333333333
"2146","2023-04-09","TNHA","TNHA-SA",3,123.958333333333
"2147","2023-04-10","TNHA","TNHA-SA",3,243.833333333333
"2148","2023-04-11","TNHA","TNHA-SA",3,264.958333333333
"2149","2023-04-12","TNHA","TNHA-SA",3,295.166666666667
"2150","2023-04-13","TNHA","TNHA-SA",3,288.25
"2151","2023-04-14","TNHA","TNHA-SA",3,299.333333333333
"2152","2023-04-15","TNHA","TNHA-SA",3,312.833333333333
"2153","2023-04-16","TNHA","TNHA-SA",3,103.666666666667
"2154","2023-04-17","TNHA","TNHA-SA",3,281.875
"2155","2023-04-18","TNHA","TNHA-SA",3,198.583333333333
"2156","2023-04-19","TNHA","TNHA-SA",3,128.916666666667
"2157","2023-04-20","TNHA","TNHA-SA",3,164.333333333333
"2158","2023-04-21","TNHA","TNHA-SA",3,104.875
"2159","2023-04-22","TNHA","TNHA-SA",3,132.375
"2160","2023-04-23","TNHA","TNHA-SA",3,134
"2161","2023-04-24","TNHA","TNHA-SA",3,140.083333333333
"2162","2023-04-25","TNHA","TNHA-SA",3,103.625
"2163","2023-04-26","TNHA","TNHA-SA",3,116
"2164","2023-04-27","TNHA","TNHA-SA",3,108.916666666667
"2165","2023-04-28","TNHA","TNHA-SA",3,136.125
"2166","2023-04-29","TNHA","TNHA-SA",3,158.333333333333
"2167","2023-04-30","TNHA","TNHA-SA",3,142.208333333333
"2168","2023-05-01","TNHA","TNHA-SA",3,159.375
"2169","2023-05-02","TNHA","TNHA-SA",3,164.208333333333
"2170","2023-05-03","TNHA","TNHA-SA",3,159.791666666667
"2171","2023-05-04","TNHA","TNHA-SA",3,160
"2172","2023-05-05","TNHA","TNHA-SA",3,221.083333333333
"2173","2023-05-06","TNHA","TNHA-SA",3,102.833333333333
"2174","2023-05-07","TNHA","TNHA-SA",3,150.458333333333
"2175","2023-05-08","TNHA","TNHA-SA",3,146.583333333333
"2176","2023-05-09","TNHA","TNHA-SA",3,205
"2177","2023-05-10","TNHA","TNHA-SA",3,242.125
"2178","2023-05-11","TNHA","TNHA-SA",3,114.375
"2179","2023-05-12","TNHA","TNHA-SA",3,188.541666666667
"2180","2023-05-13","TNHA","TNHA-SA",3,102.041666666667
"2181","2023-05-14","TNHA","TNHA-SA",3,110.041666666667
"2182","2023-05-15","TNHA","TNHA-SA",3,234.5
"2183","2023-05-16","TNHA","TNHA-SA",3,223.166666666667
"2184","2023-05-17","TNHA","TNHA-SA",3,114.583333333333
"2185","2023-05-18","TNHA","TNHA-SA",3,269.208333333333
"2186","2023-05-19","TNHA","TNHA-SA",3,250.166666666667
"2187","2023-05-20","TNHA","TNHA-SA",3,299.666666666667
"2188","2023-05-21","TNHA","TNHA-SA",3,202
"2189","2023-05-22","TNHA","TNHA-SA",3,254.541666666667
"2190","2023-05-23","TNHA","TNHA-SA",3,294.125
"2191","2023-05-24","TNHA","TNHA-SA",3,116.708333333333
"2192","2023-05-25","TNHA","TNHA-SA",3,117.5
"2193","2023-05-26","TNHA","TNHA-SA",3,121.375
"2194","2023-05-27","TNHA","TNHA-SA",3,124.041666666667
"2195","2023-05-28","TNHA","TNHA-SA",3,123.25
"2196","2023-05-29","TNHA","TNHA-SA",3,246.208333333333
"2197","2023-05-30","TNHA","TNHA-SA",3,252.75
"2198","2023-05-31","TNHA","TNHA-SA",3,177.208333333333
"2199","2023-06-01","TNHA","TNHA-SA",3,71.1666666666667
"2200","2023-06-02","TNHA","TNHA-SA",3,116.75
"2201","2023-06-03","TNHA","TNHA-SA",3,140.958333333333
"2202","2023-06-04","TNHA","TNHA-SA",3,239
"2203","2023-06-05","TNHA","TNHA-SA",3,217.791666666667
"2204","2023-06-06","TNHA","TNHA-SA",3,175.875
"2205","2023-06-07","TNHA","TNHA-SA",3,127.5
"2206","2023-06-08","TNHA","TNHA-SA",3,130.041666666667
"2207","2023-06-09","TNHA","TNHA-SA",3,127.583333333333
"2208","2023-06-10","TNHA","TNHA-SA",3,128.958333333333
"2209","2023-06-11","TNHA","TNHA-SA",3,127.041666666667
"2210","2023-06-12","TNHA","TNHA-SA",3,115.875
"2211","2023-06-13","TNHA","TNHA-SA",3,228.583333333333
"2212","2023-06-14","TNHA","TNHA-SA",3,133.833333333333
"2213","2023-06-15","TNHA","TNHA-SA",3,118.916666666667
"2214","2023-06-16","TNHA","TNHA-SA",3,110.541666666667
"2215","2023-06-17","TNHA","TNHA-SA",3,123.25
"2216","2023-06-18","TNHA","TNHA-SA",3,121.166666666667
"2217","2023-06-19","TNHA","TNHA-SA",3,224.315789473684
"2218","2023-07-09","TNHA","TNHA-SA",3,313.5
"2219","2023-07-10","TNHA","TNHA-SA",3,115.583333333333
"2220","2023-07-11","TNHA","TNHA-SA",3,163.916666666667
"2221","2023-07-12","TNHA","TNHA-SA",3,306.666666666667
"2222","2023-07-13","TNHA","TNHA-SA",3,296.583333333333
"2223","2023-07-14","TNHA","TNHA-SA",3,134.541666666667
"2224","2023-07-15","TNHA","TNHA-SA",3,114
"2225","2022-06-17","TNHA","TNHA-SD",3,198.548042704626
"2226","2022-06-18","TNHA","TNHA-SD",3,180.736111111111
"2227","2022-06-19","TNHA","TNHA-SD",3,285.920138888889
"2228","2022-06-20","TNHA","TNHA-SD",3,109.934027777778
"2229","2022-06-21","TNHA","TNHA-SD",3,151.496527777778
"2230","2022-06-22","TNHA","TNHA-SD",3,159.208333333333
"2231","2022-06-23","TNHA","TNHA-SD",3,157.940972222222
